case,variant,part,time,dp,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,velocity_gradient_norm,shear_rate_proxy
CaseM3n_Overhang045Reference,overhang045_ref,8,0.001206,0.01,573,-1,1,-0.010000037,-2.6284142e-14,0.040000021,0.010000037,0.33333456666666667,0.40000020999999997,interior,153,153,0.009999972000000803,12.935911916933343,0.9967862891679244,5.284119742376014e-05,0.016981982,-11291516.0,-22667.01328018,-17.357487,-3.349851000000001,31.064850520970534,-9.273502170983283,119.99729,0.80005383,-2.0064251e-06,2.0953519e-06,0.0,0.0,-3.3498614,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.017068795695411025,0.024138048090190902
CaseM3n_Overhang045Reference,overhang045_ref,8,0.001206,0.01,661,-1,1,-2.2367387e-14,0.010000037,0.040000021,0.010000037,0.33333456666666667,0.40000020999999997,interior,153,153,0.009999972000000803,12.935911916926306,0.9967862891673822,5.28412462174868e-05,0.016981982,-11291516.0,-22667.0147883,-17.357487,-3.3498513333333335,31.064851036942564,-9.273501402234137,119.99729,0.80005383,-2.0064242e-06,2.0953507e-06,0.0,0.0,-3.3498616,2.0953507e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.01706879601003163,0.024138048541720435
CaseM3n_Overhang045Reference,overhang045_ref,8,0.001206,0.01,727,-1,1,0.010000037,-2.5909898e-14,0.040000021,0.010000037,0.33333456666666667,0.40000020999999997,interior,153,153,0.009999972000000803,12.935911916931385,0.9967862891677736,5.2841255633604336e-05,0.016981985,-11291518.0,-22667.01277746,-17.357491,-3.3498496666666675,31.064854550286956,-9.273507064930062,119.99729,0.80005383,-2.0064256e-06,2.0953523e-06,0.0,0.0,-3.3498597,2.0953523e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.01706879651492315,0.024138049255587875
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,638,-1,1,-9.3241529e-14,-0.01000003,0.030000059,0.01000003,0.33333433333333334,0.30000058999999996,interior,153,153,0.009999966000003203,12.935915995491019,0.9967870029629137,0.00014644096803570012,0.010354028,-6868190.5,-22472.94350664,-18.128248,-4.7687843333333335,34.392806006212695,-7.2120699117824145,119.99883,0.80005133,-8.7163158e-07,9.1469212e-07,0.0,0.0,-4.7687941,9.1469212e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.013166250074162299,0.018496055166732923
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,572,-1,1,-0.01000003,-8.0923054e-15,0.030000059,0.01000003,0.33333433333333334,0.30000058999999996,interior,153,153,0.009999966000003203,12.935915995491126,0.9967870029629219,0.0001464410863589886,0.010354027,-6868190.0,-22472.94214932,-18.128246,-4.768785666666665,34.392804839098154,-7.212067650576208,119.99883,0.80005133,-8.7163369e-07,9.1469434e-07,0.0,0.0,-4.7687955,9.1469434e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.013166250080192383,0.018496055022853307
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,660,-1,1,-1.9946017e-14,0.01000003,0.030000059,0.01000003,0.33333433333333334,0.30000058999999996,interior,153,153,0.009999966000003203,12.935915995483768,0.9967870029623549,0.0001464410231219963,0.01035403,-6868192.0,-22472.94385856,-18.128244,-4.768785000000002,34.39280102322733,-7.212067858632191,119.99883,0.80005133,-8.7163511e-07,9.1469587e-07,0.0,0.0,-4.768795,9.1469587e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.01316624967294031,0.01849605443697008
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,726,-1,1,0.01000003,2.3784409e-14,0.030000059,0.01000003,0.33333433333333334,0.30000058999999996,interior,153,153,0.009999966000003203,12.9359159954839,0.9967870029623651,0.00014644111080689255,0.010354031,-6868192.5,-22472.94431096,-18.128246,-4.768785,34.39280419420946,-7.212068523577695,119.99883,0.80005133,-8.7163488e-07,9.1469559e-07,0.0,0.0,-4.768795,9.1469559e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.013166250997023992,0.018496056106495466
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,639,-1,1,-4.93989e-14,-0.010000038,0.040000025,0.010000038,0.3333346,0.40000025,interior,153,153,0.0099999610000018,12.935899001397425,0.9967856934699,4.119412909209971e-05,0.0088922139,-5892649.5,-23259.44631522,-17.920607,-4.839853333333334,34.148559500128215,-7.055701309157071,119.99729,0.80005383,-2.0064253e-06,2.0953519e-06,0.0,0.0,-4.8398633,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015408351507900436,0.021789339715851164
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,573,-1,1,-0.010000038,-2.576457e-14,0.040000025,0.010000038,0.3333346,0.40000025,interior,153,153,0.0099999610000018,12.935899001392453,0.996785693469517,4.119419747497282e-05,0.0088922139,-5892649.5,-23259.44621472,-17.920603,-4.839854333333332,34.1485549532667,-7.055698911861198,119.99729,0.80005383,-2.0064251e-06,2.0953519e-06,0.0,0.0,-4.8398647,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015408350683908676,0.02178933856200632
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,661,-1,1,-2.3567253e-14,0.010000038,0.040000025,0.010000038,0.3333346,0.40000025,interior,153,153,0.0099999610000018,12.935899001386247,0.9967856934690387,4.1194210291721013e-05,0.0088922139,-5892649.5,-23259.44772284,-17.920603,-4.839854333333332,34.148554968384936,-7.055698914984895,119.99729,0.80005383,-2.0064242e-06,2.0953507e-06,0.0,0.0,-4.8398647,2.0953507e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.0154083508210261,0.021789338763994484
CaseM3n_Overhang045Reference,overhang045_ref,9,0.001307,0.01,727,-1,1,0.010000038,-2.6130694e-14,0.040000025,0.010000038,0.3333346,0.40000025,interior,153,153,0.0099999610000018,12.935899001391212,0.9967856934694213,4.119420858950468e-05,0.0088922139,-5892649.5,-23259.44571201,-17.920607,-4.839852333333332,34.148558005641654,-7.0557024582034416,119.99729,0.80005383,-2.0064256e-06,2.0953523e-06,0.0,0.0,-4.8398628,2.0953523e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015408351206910182,0.021789339309819387
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,638,-1,1,-9.8135835e-14,-0.010000026,0.030000074,0.010000026,0.3333342,0.30000074,interior,153,153,0.009999955000006049,12.935911920847508,0.996786257908066,0.00015733527224257233,0.0028888751,-1887812.6,-20018.16381977,-19.100735,-5.25285,36.574754706973074,-6.962840116693429,119.99883,0.80005133,-8.7163158e-07,9.1469212e-07,0.0,0.0,-5.2528601,9.1469212e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011398097117612683,0.015925090376448542
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,572,-1,1,-0.010000026,-6.3671877e-15,0.030000074,0.010000026,0.3333342,0.30000074,interior,153,153,0.009999955000006049,12.935911920847916,0.9967862579080975,0.00015733538774860635,0.0028888751,-1887812.6,-20018.16393866,-19.100735,-5.252850666666667,36.574755523436544,-6.962839388435538,119.99883,0.80005133,-8.7163369e-07,9.1469434e-07,0.0,0.0,-5.252861,9.1469434e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.01139809726740233,0.015925090364138396
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,660,-1,1,-2.1041073e-14,0.010000026,0.030000074,0.010000026,0.3333342,0.30000074,interior,153,153,0.009999955000006049,12.93591192084145,0.9967862579075992,0.00015733531840973668,0.0028888732,-1887811.4,-20018.16498135,-19.100731,-5.252850666666668,36.5747497187472,-6.96283828338045,119.99883,0.80005133,-8.7163511e-07,9.1469587e-07,0.0,0.0,-5.252861,9.1469587e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011398097294414522,0.01592509039519969
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,726,-1,1,0.010000026,2.8377008e-14,0.030000074,0.010000026,0.3333342,0.30000074,interior,153,153,0.009999955000006049,12.935911920841328,0.9967862579075898,0.00015733536617365957,0.0028888742,-1887812.0,-20018.16478949,-19.100735,-5.25285,36.574754829526555,-6.962840140024284,119.99883,0.80005133,-8.7163488e-07,9.1469559e-07,0.0,0.0,-5.2528601,9.1469559e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011398098092157069,0.015925091312206697
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,639,-1,1,-5.2865495e-14,-0.010000037,0.040000029,0.010000037,0.33333456666666667,0.40000029,interior,153,153,0.009999946000004053,12.935898909622317,0.9967852553184884,3.4597672115321184e-05,0.00040519453,-229527.23,-20398.8570033,-19.796331,-4.907747666666669,37.07168466018078,-7.553706339054669,119.99729,0.80005383,-2.0064253e-06,2.0953519e-06,0.0,0.0,-4.9077573,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015213502808760415,0.021512820665647137
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,573,-1,1,-0.010000037,-2.5238016e-14,0.040000029,0.010000037,0.33333456666666667,0.40000029,interior,153,153,0.009999946000004053,12.935898909617565,0.9967852553181222,3.459780526563575e-05,0.00040519246,-229525.88,-20398.8574095,-19.796326,-4.907749,37.071679070484805,-7.553703147916653,119.99729,0.80005383,-2.0064251e-06,2.0953519e-06,0.0,0.0,-4.9077592,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015213502456878704,0.021512820182863
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,661,-1,1,-2.4614032e-14,0.010000037,0.040000029,0.010000037,0.33333456666666667,0.40000029,interior,153,153,0.009999946000004053,12.93589890961225,0.9967852553177127,3.4597757686759465e-05,0.00040519112,-229524.98,-20398.85820367,-19.796326,-4.907749,37.07167908922758,-7.55370315173567,119.99729,0.80005383,-2.0064242e-06,2.0953507e-06,0.0,0.0,-4.9077592,2.0953507e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015213502627751825,0.021512820432778867
CaseM3n_Overhang045Reference,overhang045_ref,10,0.001408,0.01,727,-1,1,0.010000037,-2.5636563e-14,0.040000029,0.010000037,0.33333456666666667,0.40000029,interior,153,153,0.009999946000004053,12.935898909617011,0.9967852553180795,3.459773751158873e-05,0.00040519139,-229525.17,-20398.85780008,-19.796331,-4.907746666666667,37.07168314367869,-7.553707569192383,119.99729,0.80005383,-2.0064256e-06,2.0953523e-06,0.0,0.0,-4.9077568,2.0953523e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.015213502807989027,0.021512820689427364
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,638,-1,1,-1.02278e-13,-0.010000019,0.030000089,0.010000019,0.3333339666666667,0.30000088999999996,interior,153,153,0.009999940000011249,12.935918548976067,0.9967856471264601,0.00016561826572706728,-0.004643721,3124347.8,-19704.05231054,-21.065331,-4.474742666666667,38.351896595232766,-8.570749080371572,119.99883,0.80005133,-8.7163158e-07,9.1469212e-07,0.0,0.0,-4.4747529,9.1469212e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011273841758403704,0.01569356943378457
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,572,-1,1,-0.010000019,-4.3427595e-15,0.030000089,0.010000019,0.3333339666666667,0.30000088999999996,interior,153,153,0.009999940000011249,12.935918548976808,0.9967856471265172,0.0001656183549415961,-0.0046437224,3124348.5,-19704.05235403,-21.065331,-4.4747433333333335,38.35189739217693,-8.570747981562501,119.99883,0.80005133,-8.7163369e-07,9.1469434e-07,0.0,0.0,-4.4747534,9.1469434e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011273842016723316,0.015693569624989596
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,660,-1,1,-2.1781352e-14,0.010000019,0.030000089,0.010000019,0.3333339666666667,0.30000088999999996,interior,153,153,0.009999940000011249,12.935918548971257,0.9967856471260895,0.00016561831191429192,-0.0046437238,3124349.5,-19704.05329618,-21.065329,-4.4747426666666685,38.35189358850451,-8.570748408438346,119.99883,0.80005133,-8.7163511e-07,9.1469587e-07,0.0,0.0,-4.4747529,9.1469587e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011273842472505314,0.015693570192937528
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,726,-1,1,0.010000019,3.2562599e-14,0.030000089,0.010000019,0.3333339666666667,0.30000088999999996,interior,153,153,0.009999940000011249,12.935918548970836,0.996785647126057,0.00016561830886328697,-0.0046437243,3124349.8,-19704.05307919,-21.065331,-4.474742999999999,38.35189718167344,-8.570748572973566,119.99883,0.80005133,-8.7163488e-07,9.1469559e-07,0.0,0.0,-4.4747529,9.1469559e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.011273842583015916,0.015693570201725158
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,639,-1,1,-5.6140609e-14,-0.010000034,0.040000029,0.010000034,0.33333446666666666,0.40000029,interior,153,153,0.009999927000007198,12.935910586991504,0.9967850336105428,4.675755994551226e-05,-0.0082108565,5506579.0,-19845.24390425,-23.006315,-3.5319266666666684,39.8338218604875,-11.27821317368447,119.99729,0.80005383,-2.0064253e-06,2.0953519e-06,0.0,0.0,-3.5319364,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.01637966100429298,0.023160164905568815
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,573,-1,1,-0.010000034,-2.4722898e-14,0.040000029,0.010000034,0.33333446666666666,0.40000029,interior,153,153,0.009999927000007198,12.935910586987015,0.9967850336101969,4.6757672928514845e-05,-0.0082108611,5506582.0,-19845.24400884,-23.00631,-3.5319280000000006,39.83381624766924,-11.278207326896029,119.99729,0.80005383,-2.0064251e-06,2.0953519e-06,0.0,0.0,-3.5319383,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.016379661220716442,0.023160165228513017
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,661,-1,1,-2.5599931e-14,0.010000034,0.040000029,0.010000034,0.33333446666666666,0.40000029,interior,153,153,0.009999927000007198,12.935910586982631,0.9967850336098592,4.675760262937376e-05,-0.0082108611,5506582.0,-19845.24480301,-23.006308,-3.531928666666667,39.83381427137522,-11.278204638535135,119.99729,0.80005383,-2.0064242e-06,2.0953507e-06,0.0,0.0,-3.531939,2.0953507e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.016379661411867603,0.023160165511794815
CaseM3n_Overhang045Reference,overhang045_ref,11,0.001508,0.01,727,-1,1,0.010000034,-2.5072385e-14,0.040000029,0.010000034,0.33333446666666666,0.40000029,interior,153,153,0.009999927000007198,12.93591058698712,0.996785033610205,4.6757565077258646e-05,-0.0082108611,5506582.0,-19845.24439941,-23.006313,-3.5319263333333333,39.83381834158165,-11.278213241777216,119.99729,0.80005383,-2.0064256e-06,2.0953523e-06,0.0,0.0,-3.5319364,2.0953523e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.016379661375350546,0.02316016546056286
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,638,-1,1,-1.0537477e-13,-0.010000011,0.030000104,0.010000011,0.3333337,0.30000104,interior,153,153,0.00999992500001445,12.935935195735507,0.9967850097826032,0.0001699876339754348,-0.011980847,8017436.5,-18898.00982295,-23.99209,-2.4672273333333323,39.72833838382892,-16.102423091330703,119.99883,0.80005133,-8.7163158e-07,9.1469212e-07,0.0,0.0,-2.4672372,9.1469212e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.0126162240068313,0.017577221011419175
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,572,-1,1,-0.010000011,-2.3886096e-15,0.030000104,0.010000011,0.3333337,0.30000104,interior,153,153,0.00999992500001445,12.93593519573642,0.9967850097826736,0.00016998774421633322,-0.011980849,8017438.5,-18898.00966537,-23.992088,-2.467228666666667,39.728337173289304,-16.102413898653346,119.99883,0.80005133,-8.7163369e-07,9.1469434e-07,0.0,0.0,-2.4672387,9.1469434e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.012616224346923069,0.017577221259648376
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,660,-1,1,-2.2188779e-14,0.010000011,0.030000104,0.010000011,0.3333337,0.30000104,interior,153,153,0.00999992500001445,12.935935195731846,0.9967850097823211,0.0001699877123062503,-0.011980853,8017440.5,-18898.01040645,-23.992088,-2.467227,39.728334882137844,-16.10242384755754,119.99883,0.80005133,-8.7163511e-07,9.1469587e-07,0.0,0.0,-2.467237,9.1469587e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.012616225002597197,0.017577222049887747
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,726,-1,1,0.010000011,3.6125711e-14,0.030000104,0.010000011,0.3333337,0.30000104,interior,153,153,0.00999992500001445,12.935935195731231,0.9967850097822738,0.00016998767852043715,-0.011980852,8017440.0,-18898.01023972,-23.99209,-2.4672273333333323,39.72833844282186,-16.102423115241322,119.99883,0.80005133,-8.7163488e-07,9.1469559e-07,0.0,0.0,-2.467237,9.1469559e-07,0.3752375,132.7131176854335,0.786599,112,0.0,0.012616224650151683,0.017577221461134294
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,639,-1,1,-5.9008652e-14,-0.010000028,0.040000029,0.010000028,0.33333426666666666,0.40000029,interior,153,153,0.009999905000012804,12.935933751651547,0.9967848985079855,7.54140302724557e-05,-0.016544711,11065214.0,-18732.78949089,-27.504152,-0.7596896666666654,42.43601944848384,-55.85967706350783,119.99729,0.80005383,-2.0064253e-06,2.0953519e-06,0.0,0.0,-0.75969964,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.018343888050569173,0.025934792501122943
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,573,-1,1,-0.010000028,-2.3929059e-14,0.040000029,0.010000028,0.33333426666666666,0.40000029,interior,153,153,0.009999905000012804,12.935933751647342,0.9967848985076615,7.541410408978672e-05,-0.016544709,11065213.0,-18732.78969602,-27.504148,-0.7596909999999989,42.4360153411778,-55.85957361766542,119.99729,0.80005383,-2.0064251e-06,2.0953519e-06,0.0,0.0,-0.7597006,2.0953519e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.018343888664550213,0.025934793374765765
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,661,-1,1,-2.6560783e-14,0.010000028,0.040000029,0.010000028,0.33333426666666666,0.40000029,interior,153,153,0.009999905000012804,12.93593375164392,0.9967848985073978,7.541403117919992e-05,-0.016544713,11065215.0,-18732.79028911,-27.504147,-0.7596913333333326,42.43601436636198,-55.85954782472446,119.99729,0.80005383,-2.0064242e-06,2.0953507e-06,0.0,0.0,-0.75970125,2.0953507e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.018343888810354182,0.025934793606173078
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,727,-1,1,0.010000028,-2.4610801e-14,0.040000029,0.010000028,0.33333426666666666,0.40000029,interior,153,153,0.009999905000012804,12.935933751648133,0.9967848985077224,7.541400235072238e-05,-0.016544707,11065212.0,-18732.79018712,-27.504152,-0.7596890000000004,42.43601844864916,-55.859724767173326,119.99729,0.80005383,-2.0064256e-06,2.0953523e-06,0.0,0.0,-0.75969869,2.0953523e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.01834388866444808,0.025934793409639643
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,623,-3,1,5.2090947e-14,-0.03000151,0.099997036,0.03000151,1.0000503333333333,0.99997036,edge_ring,109,50,0.00999858200626668,9.654911092654634,0.7439640429796327,0.004480694498557147,0.0043522497,-2905526.8,-6678.088392448,-144.53047,94.59176566666667,82.97164692137211,0.8771550709155502,120.08738,0.79984123,6.4701257e-05,0.00010155268,0.0,6.0,3411.4819,0.00010155268,0.3752375,132.7131176854335,0.786599,112,0.0,0.13959648219651477,0.18659538818627944
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,643,-3,1,1.3495342e-13,-0.010000097,0.079999104,0.010000097,0.33333656666666667,0.79999104,interior,153,144,0.009999335000068452,12.936335421905383,0.9968158494119473,0.0016170178290897334,-0.021772416,14506415.0,-5726.682288669,-113.34451,55.89632,86.49797689013901,1.5474717636176945,119.98927,0.80001211,-7.9504262e-06,2.3138275e-05,0.0,6.0,2323.0127,2.3138275e-05,0.3752375,132.7131176854335,0.786599,112,0.0,0.0800384719288663,0.11262587905200935
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,469,-3,1,-0.03000151,8.6674002e-14,0.099997036,0.03000151,1.0000503333333333,0.99997036,edge_ring,109,50,0.00999858200626668,9.654911092654963,0.743964042979658,0.004480694498557148,0.0043522459,-2905524.3,-6678.088601808,-144.53047,94.59176066666667,82.97165222189871,0.8771551733166671,120.08738,0.79984123,6.4701257e-05,0.00010155268,0.0,6.0,3411.4824,0.00010155268,0.3752375,132.7131176854335,0.786599,112,0.0,0.1395964795862217,0.18659538393299913
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,577,-3,1,-0.010000097,-5.205832e-14,0.079999104,0.010000097,0.33333656666666667,0.79999104,interior,153,144,0.009999335000068452,12.936335421906467,0.9968158494120308,0.0016170178303787598,-0.021772418,14506416.0,-5726.68269862,-113.34451,55.896322,86.49797403482229,1.5474716571659635,119.98927,0.80001211,-7.950428e-06,2.3138276e-05,0.0,6.0,2323.0134,2.3138276e-05,0.3752375,132.7131176854335,0.786599,112,0.0,0.080038471395683,0.11262587814063553
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,665,-3,1,4.4111331e-14,0.010000097,0.079999104,0.010000097,0.33333656666666667,0.79999104,interior,153,144,0.009999335000068452,12.936335421897777,0.9968158494113613,0.0016170177299421617,-0.021772418,14506416.0,-5726.683842118,-113.3445,55.89631333333333,86.49797212443607,1.547471862922553,119.98927,0.80001211,-7.950428e-06,2.3138276e-05,0.0,6.0,2323.0122,2.3138276e-05,0.3752375,132.7131176854335,0.786599,112,0.0,0.08003846961271384,0.11262587618421029
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,731,-3,1,0.010000097,6.0189496e-15,0.079999104,0.010000097,0.33333656666666667,0.79999104,interior,153,144,0.009999335000068452,12.936335421896695,0.9968158494112779,0.001617017625638478,-0.021772418,14506416.0,-5726.683050313,-113.34451,55.89632133333333,86.49797497975295,1.5474716925274752,119.98927,0.80001211,-7.9504262e-06,2.3138271e-05,0.0,6.0,2323.0125,2.3138271e-05,0.3752375,132.7131176854335,0.786599,112,0.0,0.08003846866064175,0.11262587497618437
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,843,-3,1,0.03000151,-8.5890693e-14,0.099997036,0.03000151,1.0000503333333333,0.99997036,edge_ring,109,50,0.00999858200626668,9.654911092655036,0.7439640429796637,0.004480694498557147,0.0043522483,-2905525.8,-6678.090692119,-144.53047,94.59176300000001,82.9716491841414,0.8771551195651294,120.08738,0.79984123,6.4701242e-05,0.00010155267,0.0,6.0,3411.4822,0.00010155267,0.3752375,132.7131176854335,0.786599,112,0.0,0.1395964793096944,0.1865953813039207
CaseM3n_Overhang045Reference,overhang045_ref,12,0.001609,0.01,689,-3,1,4.0899843e-14,0.03000151,0.099997036,0.03000151,1.0000503333333333,0.99997036,edge_ring,109,50,0.00999858200626668,9.654911092655368,0.7439640429796892,0.004480694457953403,0.0043522483,-2905525.8,-6678.091295723,-144.53047,94.59176833333333,82.97164047359134,0.8771549780231018,120.08738,0.79984123,6.4701264e-05,0.00010155269,0.0,6.0,3411.4812,0.00010155269,0.3752375,132.7131176854335,0.786599,112,0.0,0.13959647827396673,0.18659538112847163
CaseM3n_Overhang045Reference,overhang045_ref,13,0.001709,0.01,456,-3,1,-0.030000791,-0.010000326,0.079999134,0.03162363010047956,1.0541210033493187,0.7999913399999999,lateral_surface,85,76,0.009999014098348196,7.032257380003738,0.5426482664768745,0.0016523067524077182,-0.042704202,28431958.0,2809.817713195,-127.33013,80.11387833333333,79.89707112047424,0.9972937621125142,120.00181,0.79997307,1.3383921e-06,5.8415253e-06,0.0,7.0,1781.9113,5.8415253e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.0850708323135628,0.11938330006200278
CaseM3n_Overhang045Reference,overhang045_ref,13,0.001709,0.01,544,-3,1,-0.010000326,-0.030000791,0.079999134,0.03162363010047956,1.0541210033493187,0.7999913399999999,lateral_surface,85,76,0.009999014098348196,7.032257380001376,0.5426482664766922,0.0016523067582619947,-0.042704213,28431966.0,2809.819643409,-127.33014,80.11388533333333,79.89707567766698,0.9972937318572896,120.00181,0.79997307,1.3383927e-06,5.8415239e-06,0.0,7.0,1781.912,5.8415239e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.08507083250057876,0.11938330029861535
CaseM3n_Overhang045Reference,overhang045_ref,13,0.001709,0.01,698,-3,1,0.010000326,-0.030000791,0.079999134,0.03162363010047956,1.0541210033493187,0.7999913399999999,lateral_surface,85,76,0.009999014098348196,7.032257380014708,0.5426482664777209,0.0016523067582619947,-0.042704213,28431966.0,2809.819475959,-127.33013,80.113876,79.89707554544803,0.997293846392453,120.00181,0.79997307,1.3383918e-06,5.841523e-06,0.0,8.0,1781.9119,5.841523e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.0850708307997813,0.11938329770070519
CaseM3n_Overhang045Reference,overhang045_ref,13,0.001709,0.01,830,-3,1,0.030000791,-0.010000326,0.079999134,0.03162363010047956,1.0541210033493187,0.7999913399999999,lateral_surface,85,76,0.009999014098348196,7.03225738001051,0.542648266477397,0.0016523068466539205,-0.042704217,28431968.0,2809.818678523,-127.33013,80.11387599999999,79.8970757847831,0.9972938493798891,120.00181,0.79997307,1.3383916e-06,5.8415221e-06,0.0,8.0,1781.912,5.8415221e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.08507082802234954,0.11938329280076969
CaseM3n_Overhang045Reference,overhang045_ref,13,0.001709,0.01,478,-3,1,-0.030000791,0.010000326,0.079999134,0.03162363010047956,1.0541210033493187,0.7999913399999999,lateral_surface,85,76,0.009999014098348196,7.032257380011997,0.5426482664775117,0.0016523067587550383,-0.042704213,28431966.0,2809.818459475,-127.33013,80.11387599999999,79.89707417079468,0.9972938292337109,120.00181,0.79997307,1.3383921e-06,5.8415253e-06,0.0,8.0,1781.9117,5.8415253e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.08507083167679351,0.11938329906519286
CaseM3n_Overhang045Reference,overhang045_ref,13,0.001709,0.01,852,-3,1,0.030000791,0.010000326,0.079999134,0.03162363010047956,1.0541210033493187,0.7999913399999999,lateral_surface,85,76,0.009999014098348196,7.032257380005677,0.542648266477024,0.0016523068198841242,-0.042704221,28431970.0,2809.818477853,-127.33013,80.11386933333334,79.8970832893226,0.997294026042997,120.00181,0.79997307,1.3383905e-06,5.8415208e-06,0.0,8.0,1781.9127,5.8415208e-06,0.3752375,132.7131176854335,0.786599,112,0.0,0.08507082691110086,0.11938329126678636
