case,time,targets,corrected,fallback,material_samples,boundary_samples,avg_material,avg_boundary,support,r_min_factor,r_threshold,boundary_weight,condition_limit,cond_min,cond_mean,cond_max,mean_lap,max_abs_lap,mean_abs_replaced,max_abs_replaced,limiter,prevent_negative,limiter_dt,limiter_cfl,blend,limiter_targets,blend_limited,positivity_limited,theta_mean,theta_min,theta_max,mean_abs_limiter_delta,max_abs_limiter_delta,max_abs_diffusion_rate
mode8_blend025_dp008,0.00201083,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.307,1410.25,2285.11,-331741.0,5550450.0,2417130.0,6078590.0,3,0,8.04324e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7251400.0,18235800.0,37719.7
mode8_blend025_dp008,0.00209127,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.307,1410.25,2285.11,-262853.0,5514950.0,2449660.0,6322200.0,3,0,8.04323e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7348980.0,18966600.0,37478.4
mode8_blend025_dp008,0.00209127,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.306,1410.25,2285.11,-262883.0,5514860.0,2449650.0,6322120.0,3,0,8.04323e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7348950.0,18966300.0,37477.8
mode8_blend025_dp008,0.0021717,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.306,1410.25,2285.12,-201315.0,5482980.0,2477110.0,6529410.0,3,0,8.04326e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7431330.0,19588200.0,37261.2
mode8_blend025_dp008,0.0021717,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.306,1410.26,2285.12,-201339.0,5482900.0,2477100.0,6529340.0,3,0,8.04326e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7431300.0,19588000.0,37260.6
mode8_blend025_dp008,0.00225213,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.26,2285.12,-145996.0,5452480.0,2500270.0,6708210.0,3,0,8.04328e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7500810.0,20124600.0,37053.9
mode8_blend025_dp008,0.00225213,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.26,2285.12,-146014.0,5452410.0,2500260.0,6708150.0,3,0,8.04328e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7500790.0,20124500.0,37053.4
mode8_blend025_dp008,0.00233256,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.26,2285.12,-96033.9,5421450.0,2519800.0,6865610.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7559390.0,20596800.0,36843.0
mode8_blend025_dp008,0.00233256,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.13,-96047.1,5421390.0,2519790.0,6865560.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7559370.0,20596700.0,36842.6
mode8_blend025_dp008,0.002413,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.13,-50732.3,5388040.0,2536250.0,7007920.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7608760.0,21023700.0,36616.0
mode8_blend025_dp008,0.002413,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.13,-50741.0,5387990.0,2536250.0,7007870.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7608750.0,21023600.0,36615.7
mode8_blend025_dp008,0.00249343,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.13,-9485.3,5350630.0,2550150.0,7140850.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7650440.0,21422500.0,36361.7
mode8_blend025_dp008,0.00249343,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.13,-9489.98,5350580.0,2550140.0,7140810.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7650430.0,21422400.0,36361.4
mode8_blend025_dp008,0.00257386,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.13,28279.8,5307760.0,2561950.0,7269690.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7685840.0,21809100.0,36070.4
mode8_blend025_dp008,0.00257386,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.13,28278.6,5307720.0,2561950.0,7269650.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7685840.0,21808900.0,36070.1
mode8_blend025_dp008,0.0026543,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.13,63160.8,5258230.0,2572120.0,7399360.0,3,0,8.04331e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7716370.0,22198100.0,35733.8
mode8_blend025_dp008,0.0026543,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.14,63162.4,5258190.0,2572120.0,7399320.0,3,0,8.04331e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7716370.0,22198000.0,35733.5
mode8_blend025_dp008,0.00273473,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.14,-403879.0,5643060.0,2396400.0,5818440.0,3,0,8.04331e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7189200.0,17455300.0,38349.0
mode8_blend025_dp008,0.00273473,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.27,2285.14,-403875.0,5643020.0,2396400.0,5818400.0,3,0,8.04331e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7189210.0,17455200.0,38348.8
mode8_blend025_dp008,0.00281516,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.14,-376211.0,5586150.0,2401380.0,5925830.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7204130.0,17777500.0,37962.3
mode8_blend025_dp008,0.00281516,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.14,-376195.0,5586140.0,2401380.0,5925830.0,3,0,8.0433e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7204150.0,17777500.0,37962.2
mode8_blend025_dp008,0.0028956,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.14,-363717.0,5541670.0,2397420.0,5961870.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7192260.0,17885600.0,37660.0
mode8_blend025_dp008,0.0028956,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.13,-363690.0,5541690.0,2397430.0,5961890.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7192290.0,17885700.0,37660.2
mode8_blend025_dp008,0.00297603,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.13,-365483.0,5508780.0,2385080.0,5931300.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7155240.0,17793900.0,37436.5
mode8_blend025_dp008,0.00297603,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.13,-365447.0,5508830.0,2385100.0,5931350.0,3,0,8.04329e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7155290.0,17794100.0,37436.9
mode8_blend025_dp008,0.00305646,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.303,1410.28,2285.12,-380953.0,5487220.0,2364690.0,5836730.0,3,0,8.04328e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7094080.0,17510200.0,37290.0
mode8_blend025_dp008,0.00305646,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.27,2285.12,-380907.0,5487300.0,2364710.0,5836800.0,3,0,8.04328e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7094140.0,17510400.0,37290.5
mode8_blend025_dp008,0.00313689,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.27,2285.11,-409856.0,5477060.0,2336420.0,5679210.0,3,0,8.04324e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7009270.0,17037600.0,37220.9
mode8_blend025_dp008,0.00313689,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.27,2285.11,-409802.0,5477160.0,2336440.0,5679310.0,3,0,8.04324e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,7009330.0,17037900.0,37221.6
mode8_blend025_dp008,0.00321733,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.27,2285.1,-452218.0,5478740.0,2300260.0,5458230.0,3,0,8.0432e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6900770.0,16374700.0,37232.4
mode8_blend025_dp008,0.00321733,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.27,2285.1,-452156.0,5478870.0,2300280.0,5458360.0,3,0,8.0432e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6900850.0,16375100.0,37233.2
mode8_blend025_dp008,0.00329776,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.09,-508364.0,5715990.0,2256030.0,5171730.0,3,0,8.04314e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6768080.0,15515200.0,38844.7
mode8_blend025_dp008,0.00329776,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.08,-508293.0,5715960.0,2256060.0,5171880.0,3,0,8.04314e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6768170.0,15515600.0,38844.5
mode8_blend025_dp008,0.00337819,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.304,1410.26,2285.07,-578915.0,6038360.0,2206330.0,4941050.0,3,0,8.04307e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6619000.0,14823100.0,41035.4
mode8_blend025_dp008,0.00337819,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.25,2285.07,-578836.0,6038320.0,2206350.0,4941010.0,3,0,8.04307e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6619060.0,14823000.0,41035.1
mode8_blend025_dp008,0.00345862,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.25,2285.06,-664792.0,6407530.0,2155990.0,4928720.0,3,0,8.04301e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6467980.0,14786200.0,43544.2
mode8_blend025_dp008,0.00345862,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.25,2285.05,-664705.0,6407490.0,2156020.0,4928680.0,3,0,8.04301e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6468050.0,14786000.0,43543.9
mode8_blend025_dp008,0.00353905,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.305,1410.24,2285.04,-428397.0,5321130.0,2231640.0,5264450.0,3,0,8.04293e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6694930.0,15793300.0,36161.2
mode8_blend025_dp008,0.00353905,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.306,1410.24,2285.03,-428296.0,5321360.0,2231690.0,5264680.0,3,0,8.04293e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6695060.0,15794000.0,36162.8
mode8_blend025_dp008,0.00361948,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.306,1410.23,2285.01,-544606.0,5497370.0,2154270.0,4778000.0,3,0,8.04285e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6462800.0,14334000.0,37358.9
mode8_blend025_dp008,0.00361948,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.306,1410.23,2285.0,-544507.0,5497320.0,2154310.0,4777960.0,3,0,8.04285e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6462930.0,14333900.0,37358.6
mode8_blend025_dp008,0.0036999,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.307,1410.22,2284.99,-668236.0,5956740.0,2084730.0,4766590.0,3,0,8.0428e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6254190.0,14299800.0,40480.7
mode8_blend025_dp008,0.0036999,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.307,1410.21,2284.98,-668137.0,5956700.0,2084760.0,4766540.0,3,0,8.0428e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6254270.0,14299600.0,40480.4
mode8_blend025_dp008,0.00378033,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.307,1410.21,2284.97,-801281.0,6421200.0,2016700.0,4756190.0,3,0,8.04277e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6050110.0,14268600.0,43637.1
mode8_blend025_dp008,0.00378033,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.308,1410.2,2284.95,-801181.0,6421160.0,2016730.0,4756150.0,3,0,8.04277e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6050200.0,14268400.0,43636.8
mode8_blend025_dp008,0.00386076,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.308,1410.2,2284.94,-945612.0,6895430.0,1944770.0,4747430.0,3,0,8.04272e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5834310.0,14242300.0,46859.8
mode8_blend025_dp008,0.00386076,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.309,1410.19,2284.93,-945512.0,6895390.0,1944800.0,4747380.0,3,0,8.04272e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5834400.0,14242100.0,46859.6
mode8_blend025_dp008,0.00394119,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.31,1410.18,2284.91,-1103070.0,7383560.0,1867740.0,4740830.0,3,0,8.04266e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5603230.0,14222500.0,50177.1
mode8_blend025_dp008,0.00394119,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.31,1410.18,2284.9,-1102960.0,7383520.0,1867780.0,4740790.0,3,0,8.04266e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5603330.0,14222400.0,50176.8
mode8_blend025_dp008,0.00402161,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.311,1410.17,2284.88,-1275540.0,7889220.0,1839090.0,4736860.0,3,0,8.04259e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5517280.0,14210600.0,53613.5
mode8_blend025_dp008,0.00402161,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.16,2284.87,-1275440.0,7889180.0,1839080.0,4736810.0,3,0,8.04259e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5517240.0,14210400.0,53613.2
mode8_blend025_dp008,0.00410204,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.312,1410.15,2284.85,-1465120.0,8415610.0,1814320.0,4735890.0,3,0,8.0425e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5442950.0,14207700.0,57190.7
mode8_blend025_dp008,0.00410204,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.313,1410.14,2284.84,-1465010.0,8415570.0,1814300.0,4735840.0,3,0,8.0425e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5442910.0,14207500.0,57190.4
mode8_blend025_dp008,0.00418246,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.314,1410.13,2284.82,-1674180.0,8965520.0,1859350.0,4738270.0,3,0,8.04238e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5578050.0,14214800.0,60927.8
mode8_blend025_dp008,0.00418246,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.315,1410.12,2284.8,-1674070.0,8965480.0,1859310.0,4738220.0,3,0,8.04238e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5577920.0,14214700.0,60927.5
mode8_blend025_dp008,0.00426288,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.315,1410.11,2284.78,-1905560.0,9541460.0,1952170.0,4744370.0,3,0,8.04225e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5856520.0,14233100.0,64841.7
mode8_blend025_dp008,0.00426288,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.316,1410.1,2284.76,-1905460.0,9541430.0,1952070.0,4744320.0,3,0,8.04225e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5856200.0,14232900.0,64841.5
mode8_blend025_dp008,0.0043433,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.317,1410.09,2284.73,-454039.0,5373260.0,1926420.0,4321940.0,3,0,8.04209e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5779250.0,12965800.0,36515.5
mode8_blend025_dp008,0.0043433,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.318,1410.08,2284.71,-453882.0,5373200.0,1926460.0,4321890.0,3,0,8.04209e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5779380.0,12965700.0,36515.1
mode8_blend025_dp008,0.00442372,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.319,1410.06,2284.69,-721195.0,5972810.0,1799680.0,4330360.0,3,0,8.04189e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5399050.0,12991100.0,40589.9
mode8_blend025_dp008,0.00442372,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.32,1410.05,2284.67,-721067.0,5972770.0,1799720.0,4330310.0,3,0,8.04189e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5399160.0,12990900.0,40589.6
mode8_blend025_dp008,0.00450414,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.321,1410.04,2284.65,-962510.0,6451840.0,1687730.0,4330720.0,3,0,8.0418e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5063190.0,12992200.0,43845.3
mode8_blend025_dp008,0.00450414,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.323,1410.03,2284.63,-962405.0,6451810.0,1687760.0,4330680.0,3,0,8.0418e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5063290.0,12992100.0,43845.1
mode8_blend025_dp008,0.00458456,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.324,1410.03,2284.61,-1183160.0,6817040.0,1627610.0,4325110.0,3,0,8.04197e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,4882830.0,12975300.0,46327.2
mode8_blend025_dp008,0.00458456,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.325,1410.02,2284.6,-1183070.0,6817020.0,1627600.0,4325070.0,3,0,8.04197e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,4882810.0,12975200.0,46327.0
mode8_blend025_dp008,0.00466498,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.327,1410.01,2284.58,-1387190.0,7073570.0,1663790.0,4315970.0,3,0,8.04209e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,4991360.0,12947900.0,48070.5
mode8_blend025_dp008,0.00466498,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.328,1410.0,2284.57,-1387120.0,7073560.0,1663750.0,4315950.0,3,0,8.04209e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,4991260.0,12947800.0,48070.4
mode8_blend025_dp008,0.0047454,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.33,1409.99,2284.55,-1577740.0,7225080.0,1711580.0,4306110.0,3,0,8.04218e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5134750.0,12918300.0,49100.1
mode8_blend025_dp008,0.0047454,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.331,1409.99,2284.54,-1577680.0,7225070.0,1711560.0,4306100.0,3,0,8.04218e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5134670.0,12918300.0,49100.0
mode8_blend025_dp008,0.00482583,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.333,1409.98,2284.53,-1757320.0,7273590.0,1791420.0,4298550.0,3,0,8.04223e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5374250.0,12895700.0,49429.7
mode8_blend025_dp008,0.00482583,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.335,1409.97,2284.51,-1757270.0,7273590.0,1791360.0,4298550.0,3,0,8.04223e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5374090.0,12895600.0,49429.8
mode8_blend025_dp008,0.00490625,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.336,1409.96,2284.5,-1928020.0,7745390.0,1904090.0,4296340.0,3,0,8.04223e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5712270.0,12889000.0,52636.0
mode8_blend025_dp008,0.00490625,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.338,1409.96,2284.49,-1927990.0,7745370.0,1904040.0,4296340.0,3,0,8.04223e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5712130.0,12889000.0,52635.9
mode8_blend025_dp008,0.00498667,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.34,1409.95,2284.47,-2091800.0,8533400.0,2018300.0,5123200.0,3,0,8.0422e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6054900.0,15369600.0,57991.2
mode8_blend025_dp008,0.00498667,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.341,1409.94,2284.46,-2091790.0,8533390.0,2018260.0,5122890.0,3,0,8.0422e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6054770.0,15368700.0,57991.1
mode8_blend025_dp008,0.00506709,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.343,1409.93,2284.45,-2250720.0,9360350.0,2137960.0,6283330.0,3,0,8.04213e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6413880.0,18850000.0,63611.0
mode8_blend025_dp008,0.00506709,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.344,1409.93,2284.43,-2250720.0,9360360.0,2137920.0,6283020.0,3,0,8.04213e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,6413750.0,18849100.0,63611.0
mode8_blend025_dp008,0.00514751,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.346,1409.92,2284.42,-483760.0,4754400.0,1732810.0,3913370.0,3,0,8.04203e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5198430.0,11740100.0,32309.9
mode8_blend025_dp008,0.00514751,594.0,594.0,0.0,56388.0,5346.0,94.9293,9.0,0.0288,0.7,0.035,1.0,1000000000000.0,582.347,1409.91,2284.4,-483718.0,4754420.0,1732810.0,3913400.0,3,0,8.04203e-05,0.9,0.25,594.0,594.0,0.0,0.25,0.25,0.25,5198440.0,11740200.0,32310.0
