case,part,time,idp,return_status,region,x,y,z,p_proxy,q_proxy,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,trigger_reason,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
improved_adaptive,7,0.003519,278,-3,top_cap_zone,-0.010000968,-4.7287711e-13,0.089993879,49.91512766666667,70.92298663454793,119.896,0.80013871,-7.706468e-05,0.0014331859,3.6467131e-07,115.0,2410.2126,32.0,5.0,0.0014331859,-67019.05694706,-42894500.0,0.064436339,0.002557260081245871,0.2798525
improved_adaptive,7,0.003519,279,-3,top_cap_zone,-0.010001226,3.2615249e-13,0.099990606,61.398397666666675,72.70826849359793,121.19108,0.79840744,0.00087833265,0.0023832363,2.9926417e-07,98.0,2129.572,32.0,5.0,0.0023832363,-85337.86217607,-45613152.0,0.068542384,0.0039007948781241953,0.2798525
improved_adaptive,7,0.003519,288,-3,interior,-0.010000696,0.010000696,0.079996549,50.09375266666667,70.90404052548251,119.78783,0.80028301,-0.0001572928,0.00050688122,4.8097763e-07,155.0,2190.1079,32.0,5.0,0.00050688122,-35986.00145235,-15900402.0,0.02380936,0.0014706205398718113,0.2798525
improved_adaptive,7,0.003519,290,-3,top_cap_zone,-0.010001742,0.010001742,0.099990696,65.374402,72.64108200796367,121.42683,0.79809213,0.0010512371,0.00228926,3.2951664e-07,105.0,2216.5715,32.0,5.0,0.00228926,-87308.38543005,-45986616.0,0.069118209,0.0040088200682402856,0.2798525
improved_adaptive,7,0.003519,298,-3,lateral_boundary,-0.01000112,0.020001628,0.069997646,57.240471333333325,71.88854671975413,119.93848,0.80007434,-4.5588131e-05,0.00014214222,3.8992982e-07,177.0,1278.3247,32.0,5.0,0.00014214222,-10590.83558778,-13703175.0,0.020445084,0.0015241966970333184,0.2798525
improved_adaptive,7,0.003519,300,-3,edge,-0.010002721,0.02000398,0.089994453,42.70792633333334,68.78182798761948,119.63451,0.80049604,-0.00027111897,0.0017006161,1.5468382e-07,76.0,1430.0741,32.0,5.0,0.0017006161,-70608.29959557,-48646612.0,0.073086135,0.0032725983720670966,0.2798525
improved_adaptive,7,0.003519,301,-3,edge,-0.010003524,0.020005235,0.099991202,42.65935166666667,69.16347199343404,120.53055,0.79930198,0.00039221026,0.0027827991,2.0040537e-07,87.0,1743.7985,32.0,5.0,0.0027827991,-91434.13310896,-48155144.0,0.072386272,0.004650806087407034,0.2798525
improved_adaptive,7,0.003519,355,-3,top_cap_zone,-2.6801036e-13,-8.8356121e-14,0.089993745,60.67258333333333,72.13997500000009,120.23838,0.79967093,0.00017641851,0.0012867706,8.3126235e-07,185.0,3687.72,32.0,5.0,0.0012867706,-63922.36859004,-30297786.0,0.045513839,0.0025256227000000015,0.2798525
improved_adaptive,7,0.003519,356,-3,top_cap_zone,1.5027979e-13,3.1264978e-13,0.099990532,63.98708266666667,72.9513860000001,121.74509,0.79767495,0.0012842002,0.0029257794,1.0668504e-07,55.0,1232.0809,32.0,5.0,0.0029257794,-81522.93102894,-34915964.0,0.052469105,0.003875003200000002,0.2798525
improved_adaptive,7,0.003519,364,-3,interior,-7.1438996e-14,0.010000083,0.069997899,57.33425300000001,71.8680780404123,119.89405,0.80013347,-7.8514211e-05,0.00033515456,3.229697e-07,154.0,1208.0359,32.0,5.0,0.00033515456,-13142.66078808,-9823161.0,0.01464186,0.0007931099910887342,0.2798525
improved_adaptive,7,0.003519,366,-3,top_cap_zone,-9.2416597e-15,0.010000968,0.089993879,49.915122,70.9229845424876,119.896,0.80013871,-7.7064738e-05,0.0014331859,3.6467114e-07,115.0,2410.2117,32.0,5.0,0.0014331859,-67019.05645603,-42894504.0,0.064436346,0.0025572600690139365,0.2798525
improved_adaptive,7,0.003519,367,-3,top_cap_zone,1.3946912e-13,0.010001226,0.099990606,61.398396333333345,72.70827039632195,121.19108,0.79840744,0.00087833271,0.0023832363,2.9926423e-07,98.0,2129.572,32.0,5.0,0.0023832363,-85337.86054054,-45613148.0,0.068542376,0.0039007948781241944,0.2798525
improved_adaptive,7,0.003519,375,-3,lateral_boundary,7.4416664e-15,0.020000957,0.069997825,55.986551666666664,71.80110151887199,119.93294,0.80008286,-4.9674374e-05,0.00014915016,3.9597469e-07,178.0,1296.3593,32.0,5.0,0.00014915016,-10715.456631,-10582782.0,0.015761171,0.0010551210546900865,0.2798525
improved_adaptive,7,0.003519,378,-3,edge,3.9231009e-14,0.020004198,0.09999086,51.18295166666667,71.81396987046111,121.15588,0.79846495,0.00085248816,0.002829487,3.8525471e-07,121.0,2446.9336,32.0,5.0,0.002829487,-90521.82323377,-47594440.0,0.071550183,0.004290167708669922,0.2798525
improved_adaptive,7,0.003519,430,-3,interior,0.010000083,3.0348171e-14,0.069997899,57.33425400000001,71.86807689015183,119.89405,0.80013347,-7.8514233e-05,0.0003351545,3.2296956e-07,154.0,1208.0356,32.0,5.0,0.0003351545,-13142.66051768,-9823160.0,0.014641859,0.0007931097522368186,0.2798525
improved_adaptive,7,0.003519,432,-3,top_cap_zone,0.010000968,1.0794822e-13,0.089993879,49.915127000000005,70.92298761616111,119.896,0.80013871,-7.706468e-05,0.0014331858,3.6467128e-07,115.0,2410.2122,32.0,5.0,0.0014331858,-67019.0576914,-42894516.0,0.064436361,0.0025572598732141565,0.2798525
improved_adaptive,7,0.003519,433,-3,top_cap_zone,0.010001226,1.143063e-13,0.099990606,61.398396333333345,72.70827039632195,121.19108,0.79840744,0.00087833276,0.0023832363,2.992642e-07,98.0,2129.5718,32.0,5.0,0.0023832363,-85337.86187213,-45613160.0,0.068542399,0.0039007948781241957,0.2798525
improved_adaptive,7,0.003519,442,-3,interior,0.010000696,0.010000696,0.079996549,50.09375266666667,70.9040403239537,119.78783,0.80028301,-0.00015729284,0.00050688116,4.8097746e-07,155.0,2190.1072,32.0,5.0,0.00050688116,-35986.00036888,-15900403.0,0.023809362,0.001470620533555104,0.2798525
improved_adaptive,7,0.003519,444,-3,top_cap_zone,0.010001742,0.010001742,0.099990696,65.374402,72.6410820731899,121.42683,0.79809213,0.0010512371,0.0022892603,3.2951664e-07,105.0,2216.5715,32.0,5.0,0.0022892603,-87308.38395249,-45986620.0,0.069118217,0.0040088198969991645,0.2798525
improved_adaptive,7,0.003519,452,-3,lateral_boundary,0.01000112,0.020001628,0.069997646,57.24047833333333,71.88854920649628,119.93848,0.80007434,-4.5588127e-05,0.00014214222,3.8992968e-07,177.0,1278.3245,32.0,5.0,0.00014214222,-10590.83477023,-13703176.0,0.020445086,0.0015241966236474965,0.2798525
improved_adaptive,7,0.003519,454,-3,edge,0.010002721,0.02000398,0.089994453,42.70792233333333,68.78182339697845,119.63451,0.80049604,-0.000271119,0.0017006163,1.5468375e-07,76.0,1430.074,32.0,5.0,0.0017006163,-70608.29783015,-48646612.0,0.073086135,0.003272598556368833,0.2798525
improved_adaptive,7,0.003519,455,-3,edge,0.010003524,0.020005235,0.099991202,42.65935166666667,69.16347072438577,120.53054,0.79930198,0.00039221018,0.0027827986,2.0040547e-07,87.0,1743.7987,32.0,5.0,0.0027827986,-91434.13013666,-48155140.0,0.072386265,0.00465080532387291,0.2798525
improved_adaptive,7,0.003519,496,-3,lateral_boundary,0.020000957,9.5645043e-14,0.069997825,55.986552999999994,71.801100617203,119.93294,0.80008286,-4.9674367e-05,0.00014915013,3.9597492e-07,178.0,1296.3602,32.0,5.0,0.00014915013,-10715.45646766,-10582784.0,0.015761174,0.0010551209413792817,0.2798525
improved_adaptive,7,0.003519,499,-3,edge,0.020004198,3.0451176e-13,0.09999086,51.182955666666665,71.81397571493487,121.15588,0.79846495,0.00085248816,0.0028294867,3.8525499e-07,121.0,2446.9346,32.0,5.0,0.0028294867,-90521.82234115,-47594436.0,0.071550176,0.004290167708669924,0.2798525
improved_adaptive,7,0.003519,507,-3,lateral_boundary,0.020001628,0.01000112,0.069997646,57.240476,71.88855373310797,119.93848,0.80007434,-4.5588127e-05,0.00014214221,3.8993025e-07,177.0,1278.3254,32.0,5.0,0.00014214221,-10590.83480312,-13703178.0,0.020445088,0.0015241968601600903,0.2798525
improved_adaptive,7,0.003519,509,-3,edge,0.02000398,0.010002721,0.089994453,42.707921666666664,68.7818241390409,119.63451,0.80049604,-0.00027111903,0.001700616,1.5468373e-07,76.0,1430.0737,32.0,5.0,0.001700616,-70608.29657985,-48646604.0,0.073086128,0.0032725983720670966,0.2798525
improved_adaptive,7,0.003519,510,-3,edge,0.020005235,0.010003524,0.099991202,42.659351,69.16347182525418,120.53055,0.79930198,0.00039221006,0.0027827986,2.0040538e-07,87.0,1743.7986,32.0,5.0,0.0027827986,-91434.13147385,-48155156.0,0.072386287,0.00465080559941382,0.2798525
improved_adaptive,7,0.003519,519,-3,lateral_boundary,0.020001139,0.020001139,0.079995923,77.97429333333334,68.85107369850294,120.19325,0.79971224,0.00014305041,0.00045393739,4.4629454e-07,193.0,1479.7312,32.0,5.0,0.00045393739,-31686.93377004,4562830.0,-0.0068963594,0.0023327257505673465,0.2798525
improved_adaptive,7,0.003519,520,-3,edge,0.02000526,0.02000526,0.089994498,29.710345333333333,61.83392472640394,119.07862,0.80125523,-0.00068489218,0.0016552764,4.7731248e-08,39.0,785.52197,32.0,5.0,0.0016552764,-72019.52163362,-54824988.0,0.082330711,0.004244027567345594,0.2798525
improved_adaptive,7,0.003519,542,-3,edge,0.030007459,-1.5840824e-14,0.089994699,29.6466353,61.795881418051195,119.09679,0.80123085,-0.00067135459,0.001644557,4.8487731e-08,40.0,798.76843,32.0,5.0,0.001644557,-72522.61283545,-58027876.0,0.087138839,0.004236274266256519,0.2798525
improved_adaptive,7,0.003519,553,-3,edge,0.030007018,0.01000309,0.089994758,29.63413276666667,61.849487041353534,119.27735,0.80098861,-0.00053675665,0.0012338931,7.4740719e-08,57.0,931.67926,32.0,5.0,0.0012338931,-71858.26111392,-51554100.0,0.077414095,0.004315494012578273,0.2798525
improved_adaptive,7,0.003519,311,-3,edge,-0.01000309,0.030007018,0.089994758,29.634132300000005,61.849486372818404,119.27735,0.80098861,-0.00053675665,0.0012338932,7.4740704e-08,57.0,931.67914,32.0,5.0,0.0012338932,-71858.26300721,-51554100.0,0.077414095,0.004315493835762055,0.2798525
improved_adaptive,7,0.003519,388,-3,edge,-1.3993712e-14,0.030007459,0.089994699,29.646630499999997,61.79587713905452,119.09679,0.80123085,-0.00067135459,0.0016445569,4.8487731e-08,40.0,798.76849,32.0,5.0,0.0016445569,-72522.61362885,-58027876.0,0.087138839,0.004236274266256519,0.2798525
improved_adaptive,7,0.003519,465,-3,edge,0.01000309,0.030007018,0.089994758,29.6341226,61.849481010489065,119.27735,0.80098861,-0.00053675665,0.0012338931,7.4740733e-08,57.0,931.67932,32.0,5.0,0.0012338931,-71858.26281391,-51554112.0,0.07741411,0.004315493835762055,0.2798525
improved_adaptive,8,0.004021,190,-3,edge,-0.020006459,-0.020006459,0.089993142,29.710340333333335,61.83392117352393,119.07862,0.80125523,-0.00068489235,0.0016552765,4.9309588e-08,40.0,812.61383,32.0,5.0,0.0016552765,-100631.2358327,-58273544.0,0.087620959,0.004401068781692967,0.3079475
improved_adaptive,8,0.004021,199,-3,lateral_boundary,-0.020002022,-0.010001397,0.06999699,57.240477,71.88855126464915,119.93848,0.80007434,-4.5588135e-05,0.00014214222,4.0610504e-07,180.0,1337.8804,32.0,5.0,0.00014214222,-18773.23353969,-17625882.0,0.026355859,0.0017045619180674739,0.3079475
improved_adaptive,8,0.004021,200,-3,lateral_boundary,-0.020003017,-0.010002006,0.079995841,43.531595333333335,69.08999009660137,119.68042,0.80043375,-0.00023702241,0.00076529937,1.4762972e-07,85.0,1141.7708,32.0,5.0,0.00076529937,-46286.20119425,-23359404.0,0.034974568,0.002183495231780956,0.3079475
improved_adaptive,8,0.004021,254,-3,lateral_boundary,-0.010001397,-0.020002022,0.06999699,57.24047833333333,71.888549128613,119.93848,0.80007434,-4.5588127e-05,0.00014214222,4.0610502e-07,180.0,1337.8806,32.0,5.0,0.00014214222,-18773.23052313,-17625874.0,0.026355848,0.0017045621452695485,0.3079475
improved_adaptive,8,0.004021,255,-3,lateral_boundary,-0.010002006,-0.020003017,0.079995841,43.53160033333333,69.08999502267457,119.68042,0.80043375,-0.00023702241,0.00076529931,1.4762973e-07,85.0,1141.7705,32.0,5.0,0.00076529931,-46286.1915489,-23359376.0,0.034974527,0.002183495443020216,0.3079475
improved_adaptive,8,0.004021,267,-3,top_cap_zone,-0.010001672,-0.010001672,0.089992762,44.214452666666666,69.31373620664823,119.67358,0.8004421,-0.00024210181,0.0022411563,1.0196171e-06,272.0,4234.3403,32.0,5.0,0.0022411563,-92334.01495932,-49530060.0,0.074496366,0.002733456644737309,0.3079475
improved_adaptive,8,0.004021,268,-3,top_cap_zone,-0.010002142,-0.010002142,0.099988744,65.37440533333334,72.64109173509247,121.42683,0.79809213,0.0010512372,0.0022892605,8.5621821e-07,189.0,3738.9155,32.0,5.0,0.0022892605,-111451.7406033,-49246376.0,0.074020132,0.004087472215585055,0.3079475
improved_adaptive,8,0.004021,331,-3,lateral_boundary,-5.0555016e-14,-0.020001128,0.069997303,55.98655233333333,71.80110232894904,119.93294,0.80008286,-4.9674363e-05,0.00014915013,4.0921205e-07,180.0,1343.9607,32.0,5.0,0.00014915013,-17047.82012248,-13508112.0,0.020139584,0.0011306328066338935,0.3079475
improved_adaptive,8,0.004021,332,-3,lateral_boundary,2.2430493e-14,-0.020002268,0.079996005,43.404732,69.0268078554229,119.6365,0.80049258,-0.00026964195,0.0010354336,1.3394514e-07,80.0,1120.2921,32.0,5.0,0.0010354336,-46165.032097,-22604154.0,0.033831671,0.0017253118809701191,0.3079475
improved_adaptive,8,0.004021,345,-3,top_cap_zone,-2.2920918e-13,-0.010001532,0.099988654,57.41994033333333,72.60981423804108,121.18244,0.79842311,0.00087199325,0.0025354647,4.8446776e-07,130.0,2785.9795,32.0,5.0,0.0025354647,-109385.9103301,-49163888.0,0.073887013,0.003969268470853767,0.3079475
improved_adaptive,8,0.004021,408,-3,lateral_boundary,0.010001397,-0.020002022,0.06999699,57.240476,71.88855404601765,119.93848,0.80007434,-4.5588131e-05,0.00014214221,4.0610573e-07,180.0,1337.8821,32.0,5.0,0.00014214221,-18773.23322453,-17625884.0,0.026355863,0.0017045619470400157,0.3079475
improved_adaptive,8,0.004021,409,-3,lateral_boundary,0.010002006,-0.020003017,0.079995841,43.53160033333333,69.08999460378,119.68042,0.80043375,-0.00023702244,0.00076529954,1.4762979e-07,85.0,1141.771,32.0,5.0,0.00076529954,-46286.19859203,-23359396.0,0.034974556,0.002183495334513856,0.3079475
improved_adaptive,8,0.004021,421,-3,top_cap_zone,0.010001672,-0.010001672,0.089992762,44.214352999999996,69.3137021124637,119.67358,0.8004421,-0.00024210282,0.0022411575,1.0196218e-06,273.0,4234.3633,32.0,5.0,0.0022411575,-92334.14537197,-49530524.0,0.074497059,0.0027334570013585993,0.3079475
improved_adaptive,8,0.004021,422,-3,top_cap_zone,0.010002142,-0.010002142,0.099988744,65.37441066666666,72.64108386301298,121.42683,0.79809213,0.0010512371,0.0022892603,8.5621895e-07,189.0,3738.9211,32.0,5.0,0.0022892603,-111451.9071752,-49246972.0,0.074021026,0.004087473565573321,0.3079475
improved_adaptive,8,0.004021,476,-3,edge,0.020006459,-0.020006459,0.089993142,29.710341,61.83392132655354,119.07862,0.80125523,-0.00068489235,0.0016552765,4.9309609e-08,40.0,812.61426,32.0,5.0,0.0016552765,-100631.2494084,-58273604.0,0.087621048,0.004401068968781857,0.3079475
improved_adaptive,8,0.004021,485,-3,lateral_boundary,0.020002022,-0.010001397,0.06999699,57.24047733333333,71.88855064942774,119.93848,0.80007434,-4.5588138e-05,0.00014214225,4.061061e-07,180.0,1337.8842,32.0,5.0,0.00014214225,-18773.26754145,-17625996.0,0.02635603,0.0017045618692684305,0.3079475
improved_adaptive,8,0.004021,486,-3,lateral_boundary,0.020003017,-0.010002006,0.079995841,43.53160033333333,69.0899949792869,119.68042,0.80043375,-0.00023702244,0.00076529942,1.4763066e-07,85.0,1141.7781,32.0,5.0,0.00076529942,-46286.28036167,-23359692.0,0.034975,0.002183495583751377,0.3079475
improved_adaptive,8,0.004021,210,-3,lateral_boundary,-0.020001128,-1.538925e-13,0.069997303,55.986551666666664,71.80110151887199,119.93294,0.80008286,-4.9674367e-05,0.00014915016,4.0921248e-07,180.0,1343.9623,32.0,5.0,0.00014915016,-17047.84047535,-13508167.0,0.020139668,0.001130632317954561,0.3079475
improved_adaptive,8,0.004021,211,-3,lateral_boundary,-0.020002268,1.2882586e-13,0.079996005,43.40468833333333,69.02679554131957,119.6365,0.80049258,-0.00026964216,0.0010354343,1.3394573e-07,80.0,1120.297,32.0,5.0,0.0010354343,-46165.09304627,-22604348.0,0.033831961,0.0017253117891946354,0.3079475
improved_adaptive,8,0.004021,221,-3,lateral_boundary,-0.020002022,0.010001397,0.06999699,57.24047833333333,71.88854985658047,119.93848,0.80007434,-4.5588142e-05,0.00014214225,4.0610615e-07,180.0,1337.8846,32.0,5.0,0.00014214225,-18773.30301006,-17626110.0,0.026356203,0.00170456239813323,0.3079475
improved_adaptive,8,0.004021,222,-3,lateral_boundary,-0.020003017,0.010002006,0.079995841,43.53160033333333,69.08999490248083,119.68042,0.80043375,-0.00023702245,0.00076529954,1.4763151e-07,85.0,1141.7849,32.0,5.0,0.00076529954,-46286.35232772,-23359946.0,0.034975383,0.0021834964797467393,0.3079475
improved_adaptive,8,0.004021,234,-3,edge,-0.020006459,0.020006459,0.089993142,29.710341,61.833920664361955,119.07862,0.80125523,-0.00068489235,0.0016552765,4.9310643e-08,40.0,812.63208,32.0,5.0,0.0016552765,-100631.6318932,-58275072.0,0.087623253,0.004401068770360455,0.3079475
improved_adaptive,8,0.004021,279,-3,top_cap_zone,-0.010001532,7.3672877e-13,0.099988654,57.41983133333334,72.60980855702451,121.18244,0.79842311,0.00087199279,0.0025354647,4.8446907e-07,131.0,2785.9888,32.0,5.0,0.0025354647,-109386.1564716,-49164780.0,0.073888354,0.003969272149237061,0.3079475
improved_adaptive,8,0.004021,289,-3,top_cap_zone,-0.010001672,0.010001672,0.089992762,44.21458066666667,69.31377470597214,119.67358,0.8004421,-0.00024210267,0.002241161,1.0196331e-06,273.0,4234.417,32.0,5.0,0.002241161,-92333.94514166,-49529900.0,0.074496135,0.0027334777246799022,0.3079475
improved_adaptive,8,0.004021,290,-3,top_cap_zone,-0.010002142,0.010002142,0.099988744,65.374402,72.64108200796367,121.42683,0.79809213,0.0010512371,0.00228926,8.5622025e-07,189.0,3738.9299,32.0,5.0,0.00228926,-111452.2736905,-49248324.0,0.074023068,0.004087496518172339,0.3079475
improved_adaptive,8,0.004021,298,-3,lateral_boundary,-0.010001397,0.020002022,0.06999699,57.240471333333325,71.88854671975413,119.93848,0.80007434,-4.5588131e-05,0.00014214222,4.0609686e-07,180.0,1337.8521,32.0,5.0,0.00014214222,-18773.23401414,-17625838.0,0.026355799,0.0017045515926567758,0.3079475
improved_adaptive,8,0.004021,299,-3,lateral_boundary,-0.010002006,0.020003017,0.079995841,43.531595333333335,69.08999101550798,119.68042,0.80043375,-0.00023702241,0.00076529937,1.4762882e-07,86.0,1141.7628,32.0,5.0,0.00076529937,-46285.17193231,-23355766.0,0.03496911,0.002183472289813986,0.3079475
improved_adaptive,8,0.004021,354,-3,interior,-4.7539929e-13,-3.6011385e-13,0.079995751,55.84057466666667,71.746463,119.85658,0.80018508,-0.00010629898,0.0005979861,6.4244273e-07,173.0,2629.3667,32.0,5.0,0.0005979861,-38653.9469731,-10669691.0,0.015778029,0.0013795974000049983,0.3079475
improved_adaptive,8,0.004021,355,-3,top_cap_zone,9.0526944e-14,1.373292e-12,0.089992464,60.67258333333333,72.13997500000009,120.23838,0.79967093,0.00017641851,0.0012867706,1.0676748e-06,211.0,4315.5439,32.0,5.0,0.0012867706,-80801.62075158,-35728064.0,0.053626928,0.0025731320000018667,0.3079475
improved_adaptive,8,0.004021,356,-3,top_cap_zone,3.5532124e-13,1.7064215e-12,0.099988565,63.98708266666667,72.9513860000001,121.74509,0.79767495,0.0012842002,0.0029257794,3.24772e-07,104.0,2189.2839,32.0,5.0,0.0029257794,-100201.3380113,-38507244.0,0.05780457,0.003944512900004465,0.3079475
improved_adaptive,8,0.004021,367,-3,top_cap_zone,1.2799125e-11,0.010001532,0.099988654,57.419985,72.60981074145143,121.18244,0.79842311,0.00087199319,0.0025354645,4.8446697e-07,131.0,2785.9751,32.0,5.0,0.0025354645,-109384.9058422,-49160384.0,0.07388176,0.003969407512418427,0.3079475
improved_adaptive,8,0.004021,375,-3,lateral_boundary,5.0547409e-12,0.020001128,0.069997303,55.986551666666664,71.80110151887199,119.93294,0.80008286,-4.9674374e-05,0.00014915016,4.0917351e-07,180.0,1343.8253,32.0,5.0,0.00014915016,-17047.33311179,-13506233.0,0.02013677,0.0011305511343348933,0.3079475
improved_adaptive,8,0.004021,376,-3,lateral_boundary,3.2990506e-11,0.020002268,0.079996005,43.40806533333333,69.02795475208076,119.63651,0.80049253,-0.00026963282,0.001035425,1.3393503e-07,81.0,1120.2019,32.0,5.0,0.001035425,-46161.70272857,-22592186.0,0.033813704,0.0017252716824428525,0.3079475
improved_adaptive,8,0.004021,433,-3,top_cap_zone,0.010001532,3.1721108e-12,0.099988654,57.41968133333334,72.6097966040857,121.18244,0.79842311,0.00087199255,0.0025354652,4.8447083e-07,131.0,2786.0007,32.0,5.0,0.0025354652,-109386.4211666,-49165728.0,0.073889785,0.003969285958119678,0.3079475
