case,variant,part,time,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,distance_to_top_platen,distance_to_bottom_platen,distance_to_lateral_boundary,distance_to_edge_corner,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,axial_strain_rate_proxy,radial_strain_rate_proxy,shear_rate_proxy,velocity_gradient_norm
CaseM3m_OverhangReference,overhang_ref,6,0.001005,471,-3,1,-0.010000373,0.030000769,0.089999638,0.0316236240922904,1.0541208030763467,0.89999638,edge_ring,0.010000361999999999,0.089999638,-0.0016236240922904016,0.010131307680852943,92,64,0.009999499000611676,7.269140384410546,0.5601274254867149,0.0020114137764090856,0.015025092,-10009330.0,-10852.39787667,-114.83398,62.654693333333334,79.80972060825655,1.2738027490399744,120.0,0.79999131,0.0,0.0,0.0,8.0,1195.7388,0.0,0.4865955,172.09795358060526,0.682985,112,0.0,-0.06115725109566309,0.04365443286930423,0.1307982963669995,0.09311887553673126
CaseM3m_OverhangReference,overhang_ref,6,0.001005,625,-3,1,0.010000373,0.030000769,0.089999638,0.0316236240922904,1.0541208030763467,0.89999638,edge_ring,0.010000361999999999,0.089999638,-0.0016236240922904016,0.010131307680852943,92,64,0.009999499000611676,7.269140384417337,0.5601274254872382,0.0020114138355144654,0.01502509,-10009329.0,-10852.39928424,-114.83397,62.654689,79.80971190862363,1.2738026982884494,120.0,0.79999131,0.0,0.0,0.0,8.0,1195.7378,0.0,0.4865955,172.09795358060526,0.682985,112,0.0,-0.06115724819882503,0.04365443607462553,0.13079830093125153,0.09311887838450833
CaseM3m_OverhangReference,overhang_ref,7,0.001106,498,-1,1,-9.0130438e-14,-0.010000031,0.030000029,0.010000031,0.33333436666666666,0.30000029,interior,0.06999997100000001,0.030000029,0.019999969,0.03605551968841667,153,153,0.009999985000000199,12.935947991037475,0.9967881946492779,0.00010536372302991162,0.025053116,-16678091.0,-20896.50456382,-18.63117,-0.3543705999999993,28.51743085583821,-80.4734672002651,119.99845,0.80005193,-1.1446766e-06,1.1996284e-06,0.0,0.0,-0.35438043,1.1996284e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.006537207401135811,0.013125348876369538,0.027832229196000025,0.019711817640151553
CaseM3m_OverhangReference,overhang_ref,7,0.001106,432,-1,1,-0.010000031,-2.1435539e-14,0.030000029,0.010000031,0.33333436666666666,0.30000029,interior,0.06999997100000001,0.030000029,0.019999969,0.03605551968841667,153,153,0.009999985000000199,12.935947991038123,0.9967881946493279,0.00010536376773245357,0.025053101,-16678081.0,-20896.50084379,-18.631168,-0.354371933333334,28.517429790813637,-80.47316141142926,119.99845,0.80005193,-1.1446774e-06,1.1996292e-06,0.0,0.0,-0.35438171,1.1996292e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00653720729867463,0.013125349208932852,0.027832229783647657,0.019711818086194814
CaseM3m_OverhangReference,overhang_ref,7,0.001106,520,-1,1,-6.0957061e-15,0.010000031,0.030000029,0.010000031,0.33333436666666666,0.30000029,interior,0.06999997100000001,0.030000029,0.019999969,0.03605551968841667,153,153,0.009999985000000199,12.935947991031075,0.9967881946487848,0.00010536366812976323,0.025053114,-16678090.0,-20896.5040611,-18.631166,-0.35437189999999913,28.517426828686602,-80.47316062217877,119.99845,0.80005193,-1.1446715e-06,1.1996229e-06,0.0,0.0,-0.35438171,1.1996229e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.006537207189797745,0.013125348235316752,0.027832227874135907,0.019711816693616036
CaseM3m_OverhangReference,overhang_ref,7,0.001106,586,-1,1,0.010000031,5.3065361e-14,0.030000029,0.010000031,0.33333436666666666,0.30000029,interior,0.06999997100000001,0.030000029,0.019999969,0.03605551968841667,153,153,0.009999985000000199,12.935947991030528,0.9967881946487426,0.00010536371550034277,0.025053116,-16678091.0,-20896.50496595,-18.631166,-0.35437290000000016,28.51742848954908,-80.47293822284115,119.99845,0.80005193,-1.1446753e-06,1.199627e-06,0.0,0.0,-0.35438266,1.199627e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.006537207352856096,0.01312534962596449,0.027832230589814506,0.01971181861321769
CaseM3m_OverhangReference,overhang_ref,7,0.001106,499,-1,1,-4.5282032e-14,-0.010000034,0.040000014,0.010000034,0.33333446666666666,0.40000014,interior,0.059999986000000005,0.040000014,0.019999966,0.044721356866729255,153,153,0.009999983000000446,12.935931733154586,0.9967869418871499,5.368020307508353e-05,0.025013769,-16652422.0,-21694.16265229,-15.05681,-4.253528333333334,28.968659120068487,-6.810501035822845,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.2535381,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00812479582910171,0.012596302594734743,0.027719702115848982,0.019600927735278977
CaseM3m_OverhangReference,overhang_ref,7,0.001106,500,-1,1,7.9491128e-14,-0.010000037,0.049999997,0.010000037,0.33333456666666667,0.49999996999999996,interior,0.05000000300000001,0.049999997,0.019999963,0.0538516315444702,153,153,0.0099999760000002,12.935936889135268,0.9967873391847178,5.595458347912302e-05,0.022416113,-14920873.0,-21475.86209777,-18.885178,-0.1322010666666659,28.528365199139802,-215.79527244717116,119.99711,0.80005395,-2.1440694e-06,2.2406825e-06,0.0,0.0,-0.13221119,2.2406825e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.013342234531440147,0.013318941747475832,0.03268717917647708,0.02311353893139036
CaseM3m_OverhangReference,overhang_ref,7,0.001106,433,-1,1,-0.010000034,-1.861647e-14,0.040000014,0.010000034,0.33333446666666666,0.40000014,interior,0.059999986000000005,0.040000014,0.019999966,0.044721356866729255,153,153,0.009999983000000446,12.935931733149925,0.9967869418867907,5.368015015128412e-05,0.025013769,-16652422.0,-21694.16496471,-15.056805,-4.253536333333333,28.96866365487922,-6.810489292841561,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.2535467,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00812479599806813,0.012596301519786112,0.02771970028665631,0.019600926439974665
CaseM3m_OverhangReference,overhang_ref,7,0.001106,434,-1,1,-0.010000037,-2.8067382e-14,0.049999997,0.010000037,0.33333456666666667,0.49999996999999996,interior,0.05000000300000001,0.049999997,0.019999963,0.0538516315444702,153,153,0.0099999760000002,12.935936889127012,0.9967873391840816,5.595463950580353e-05,0.022416109,-14920871.0,-21475.86360593,-18.885176,-0.1322023666666657,28.52836416084383,-215.79314259006483,119.99711,0.80005395,-2.1440724e-06,2.2406855e-06,0.0,0.0,-0.13221246,2.2406855e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.013342234650651845,0.013318942290049181,0.03268718011473828,0.023113539594592405
CaseM3m_OverhangReference,overhang_ref,7,0.001106,521,-1,1,-1.7798354e-14,0.010000034,0.040000014,0.010000034,0.33333446666666666,0.40000014,interior,0.059999986000000005,0.040000014,0.019999966,0.044721356866729255,153,153,0.009999983000000446,12.9359317331428,0.9967869418862416,5.3680223663961234e-05,0.025013765,-16652419.0,-21694.16657338,-15.056804,-4.2535343333333335,28.96865912720883,-6.810491430665658,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.2535448,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008124795462845835,0.012596301959675694,0.027719700845368362,0.019600926833465877
CaseM3m_OverhangReference,overhang_ref,7,0.001106,522,-1,1,-3.4887788e-15,0.010000037,0.049999997,0.010000037,0.33333456666666667,0.49999996999999996,interior,0.05000000300000001,0.049999997,0.019999963,0.0538516315444702,153,153,0.0099999760000002,12.93593688911723,0.9967873391833278,5.595466125897085e-05,0.022416111,-14920872.0,-21475.86199728,-18.885176,-0.13220173333333327,28.528363236569266,-215.79416938988152,119.99711,0.80005395,-2.1440703e-06,2.2406834e-06,0.0,0.0,-0.13221183,2.2406834e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.013342234420356565,0.013318942505599929,0.03268718036226139,0.023113539771517963
CaseM3m_OverhangReference,overhang_ref,7,0.001106,587,-1,1,0.010000034,-2.7728071e-14,0.040000014,0.010000034,0.33333446666666666,0.40000014,interior,0.059999986000000005,0.040000014,0.019999966,0.044721356866729255,153,153,0.009999983000000446,12.93593173314746,0.9967869418866007,5.368030448090909e-05,0.025013765,-16652419.0,-21694.16607064,-15.056802,-4.253536666666666,28.968659641156574,-6.810487815509582,120.0,0.80004835,0.0,0.0,0.0,0.0,-4.2535467,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008124795430580305,0.012596302891249352,0.027719702457766938,0.01960092797349013
CaseM3m_OverhangReference,overhang_ref,7,0.001106,588,-1,1,0.010000037,-3.8187576e-14,0.049999997,0.010000037,0.33333456666666667,0.49999996999999996,interior,0.05000000300000001,0.049999997,0.019999963,0.0538516315444702,153,153,0.0099999760000002,12.935936889125486,0.996787339183964,5.5954551772487665e-05,0.022416111,-14920872.0,-21475.8633043,-18.885176,-0.13220206666666576,28.528363759914455,-215.79362924670355,119.99711,0.80005395,-2.1440717e-06,2.2406848e-06,0.0,0.0,-0.13221215,2.2406848e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.013342234371587129,0.013318941249634874,0.032687178306746285,0.02311353831755422
CaseM3m_OverhangReference,overhang_ref,8,0.001206,498,-1,1,-9.9307295e-14,-0.010000032,0.03000004,0.010000032,0.33333440000000003,0.30000039999999994,interior,0.06999996,0.03000004,0.019999968,0.03605552828627843,153,153,0.00999997800000125,12.935922396594082,0.9967874445390625,0.00011721450119125207,0.018522644,-12319989.0,-22135.1322225,-17.430029,-3.4580863333333327,31.36544639980721,-9.07017447698401,119.99845,0.80005193,-1.1446766e-06,1.1996284e-06,0.0,0.0,-3.4580963,1.1996284e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007546254910284319,0.010054629451792033,0.022776027403528683,0.01616634606373447
CaseM3m_OverhangReference,overhang_ref,8,0.001206,432,-1,1,-0.010000032,-2.2444542e-14,0.03000004,0.010000032,0.33333440000000003,0.30000039999999994,interior,0.06999996,0.03000004,0.019999968,0.03605552828627843,153,153,0.00999997800000125,12.935922396595146,0.9967874445391446,0.00011721453218415462,0.018522644,-12319989.0,-22135.12850248,-17.430027,-3.4580873333333337,31.365444809354127,-9.070171394173617,119.99845,0.80005193,-1.1446774e-06,1.1996292e-06,0.0,0.0,-3.4580972,1.1996292e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007546254822600132,0.010054629743185571,0.022776027886347708,0.01616634642319573
CaseM3m_OverhangReference,overhang_ref,8,0.001206,520,-1,1,-5.1372442e-15,0.010000032,0.03000004,0.010000032,0.33333440000000003,0.30000039999999994,interior,0.06999996,0.03000004,0.019999968,0.03605552828627843,153,153,0.00999997800000125,12.935922396588376,0.9967874445386229,0.00011721444025238897,0.018522644,-12319989.0,-22135.13171979,-17.430025,-3.458086999999999,31.365441462519634,-9.070171300640974,119.99845,0.80005193,-1.1446715e-06,1.1996229e-06,0.0,0.0,-3.458097,1.1996229e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00754625477062026,0.010054628572279067,0.02277602570593747,0.01616634482684585
CaseM3m_OverhangReference,overhang_ref,8,0.001206,586,-1,1,0.010000032,6.1672862e-14,0.03000004,0.010000032,0.33333440000000003,0.30000039999999994,interior,0.06999996,0.03000004,0.019999968,0.03605552828627843,153,153,0.00999997800000125,12.935922396587413,0.9967874445385487,0.00011721448466548999,0.018522643,-12319987.0,-22135.13242355,-17.430025,-3.458088333333334,31.365443568309693,-9.070168412405994,119.99845,0.80005193,-1.1446753e-06,1.199627e-06,0.0,0.0,-3.4580982,1.199627e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.007546254936390062,0.010054629808062111,0.022776028088648627,0.016166346540419894
CaseM3m_OverhangReference,overhang_ref,8,0.001206,499,-1,1,-4.9601199e-14,-0.010000037,0.040000018,0.010000037,0.33333456666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999963,0.044721359102801124,153,153,0.009999975000000801,12.935907134064164,0.996786268473087,4.4037432987552414e-05,0.017633095,-11726191.0,-22873.0910185,-14.188873,-7.208190999999999,32.09833762837155,-4.453036500887887,120.0,0.80004835,0.0,0.0,0.0,0.0,-7.2082009,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.010011387770434154,0.00936643296250558,0.02351762864391362,0.016629565592629188
CaseM3m_OverhangReference,overhang_ref,8,0.001206,500,-1,1,8.9718224e-14,-0.010000041,0.049999993,0.010000041,0.3333347,0.49999993,interior,0.050000007000000006,0.049999993,0.019999958999999998,0.05385162634500215,153,153,0.009999961000000451,12.935917165260642,0.9967870414346429,7.057938821231772e-05,0.01413056,-9390614.0,-22419.97610895,-19.168419,-2.4999646666666657,32.50693731717961,-13.002958702021505,119.99711,0.80005395,-2.1440694e-06,2.2406825e-06,0.0,0.0,-2.4999747,2.2406825e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.016382204249735233,0.010368002723338517,0.03116152422174039,0.022034543574614072
CaseM3m_OverhangReference,overhang_ref,8,0.001206,433,-1,1,-0.010000037,-1.7651008e-14,0.040000018,0.010000037,0.33333456666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999963,0.044721359102801124,153,153,0.009999975000000801,12.935907134059573,0.9967862684727332,4.403738925092015e-05,0.017633099,-11726194.0,-22873.09363254,-14.188868,-7.208199666666668,32.098343119804994,-4.453031908680247,120.0,0.80004835,0.0,0.0,0.0,0.0,-7.20821,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01001138793816863,0.009366431992873165,0.023517627230027035,0.01662956459244062
CaseM3m_OverhangReference,overhang_ref,8,0.001206,434,-1,1,-0.010000041,-2.6867038e-14,0.049999993,0.010000041,0.3333347,0.49999993,interior,0.050000007000000006,0.049999993,0.019999958999999998,0.05385162634500215,153,153,0.009999961000000451,12.935917165252192,0.9967870414339918,7.057942304634607e-05,0.014130559,-9390614.0,-22419.97761711,-19.168417,-2.499965333333332,32.506935336306924,-13.002954442157707,119.99711,0.80005395,-2.1440724e-06,2.2406855e-06,0.0,0.0,-2.4999754,2.2406855e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01638220440392246,0.0103680032848105,0.031161525141896428,0.02203454422547074
CaseM3m_OverhangReference,overhang_ref,8,0.001206,521,-1,1,-1.8853629e-14,0.010000037,0.040000018,0.010000037,0.33333456666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999963,0.044721359102801124,153,153,0.009999975000000801,12.935907134052913,0.99678626847222,4.40374209985869e-05,0.017633101,-11726195.0,-22873.09534175,-14.188868,-7.208196333333333,32.09833813892957,-4.453033276923262,120.0,0.80004835,0.0,0.0,0.0,0.0,-7.2082067,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.010011387603438735,0.009366432137175695,0.023517627223691634,0.01662956458792712
CaseM3m_OverhangReference,overhang_ref,8,0.001206,522,-1,1,-2.0867093e-15,0.010000041,0.049999993,0.010000041,0.3333347,0.49999993,interior,0.050000007000000006,0.049999993,0.019999958999999998,0.05385162634500215,153,153,0.009999961000000451,12.935917165242769,0.9967870414332657,7.057943627242597e-05,0.014130552,-9390609.0,-22419.97550577,-19.168417,-2.4999643333333323,32.50693385514548,-13.002959050940659,119.99711,0.80005395,-2.1440703e-06,2.2406834e-06,0.0,0.0,-2.4999745,2.2406834e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.016382204020917734,0.010368003382853368,0.03116152494393579,0.022034544085028
CaseM3m_OverhangReference,overhang_ref,8,0.001206,587,-1,1,0.010000037,-2.846214e-14,0.040000018,0.010000037,0.33333456666666667,0.40000018,interior,0.05999998200000001,0.040000018,0.019999963,0.044721359102801124,153,153,0.009999975000000801,12.935907134057514,0.9967862684725746,4.4037481925042284e-05,0.017633101,-11726195.0,-22873.09483901,-14.188866,-7.208199,32.09833914314252,-4.453031768843024,120.0,0.80004835,0.0,0.0,0.0,0.0,-7.208209,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01001138750959636,0.009366433114005316,0.0235176286934585,0.016629565626835166
CaseM3m_OverhangReference,overhang_ref,8,0.001206,588,-1,1,0.010000041,-3.9514859e-14,0.049999993,0.010000041,0.3333347,0.49999993,interior,0.050000007000000006,0.049999993,0.019999958999999998,0.05385162634500215,153,153,0.009999961000000451,12.935917165251212,0.9967870414339163,7.057936444088044e-05,0.014130556,-9390612.0,-22419.9771144,-19.168417,-2.499965333333332,32.50693534995404,-13.00295444761663,119.99711,0.80005395,-2.1440717e-06,2.2406848e-06,0.0,0.0,-2.4999754,2.2406848e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01638220406106442,0.010368002132352606,0.031161523343630745,0.022034542953360634
CaseM3m_OverhangReference,overhang_ref,9,0.001307,498,-1,1,-1.0776671e-13,-0.010000031,0.030000053,0.010000031,0.33333436666666666,0.30000053,interior,0.069999947,0.030000053,0.019999969,0.036055539657641654,153,153,0.00999996800000245,12.935906876457349,0.9967867362406191,0.0001284468811312394,0.011458783,-7606568.5,-22899.87855928,-17.164248,-5.378152666666665,33.84204445023613,-6.292503494738306,119.99845,0.80005193,-1.1446766e-06,1.1996284e-06,0.0,0.0,-5.3781629,1.1996284e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008540397015406782,0.006882221934320965,0.018345806887506026,0.013083821744262985
CaseM3m_OverhangReference,overhang_ref,9,0.001307,432,-1,1,-0.010000031,-2.292174e-14,0.030000053,0.010000031,0.33333436666666666,0.30000053,interior,0.069999947,0.030000053,0.019999969,0.036055539657641654,153,153,0.00999996800000245,12.935906876458931,0.996786736240741,0.00012844689768167793,0.011458783,-7606568.5,-22899.87483925,-17.164246,-5.378153,33.842041856064824,-6.292502622380736,119.99845,0.80005193,-1.1446774e-06,1.1996292e-06,0.0,0.0,-5.3781629,1.1996292e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.00854039690456847,0.006882222046041414,0.0183458070057694,0.013083821837543894
CaseM3m_OverhangReference,overhang_ref,9,0.001307,520,-1,1,-4.230938e-15,0.010000031,0.030000053,0.010000031,0.33333436666666666,0.30000053,interior,0.069999947,0.030000053,0.019999969,0.036055539657641654,153,153,0.00999996800000245,12.935906876452528,0.9967867362402476,0.00012844682501488702,0.011458781,-7606566.5,-22899.87785549,-17.164244,-5.378152666666666,33.84203853330106,-6.292502394558477,119.99845,0.80005193,-1.1446715e-06,1.1996229e-06,0.0,0.0,-5.3781629,1.1996229e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008540397108256211,0.006882220987989961,0.01834580547144163,0.013083820675439523
CaseM3m_OverhangReference,overhang_ref,9,0.001307,586,-1,1,0.010000031,6.9826699e-14,0.030000053,0.010000031,0.33333436666666666,0.30000053,interior,0.069999947,0.030000053,0.019999969,0.036055539657641654,153,153,0.00999996800000245,12.935906876451112,0.9967867362401385,0.00012844681991946319,0.011458778,-7606565.0,-22899.87840845,-17.164244,-5.3781539999999985,33.842040601132176,-6.292501219030207,119.99845,0.80005193,-1.1446753e-06,1.199627e-06,0.0,0.0,-5.3781643,1.199627e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.008540397227964406,0.006882222094634984,0.018345807417765224,0.013083822052013782
CaseM3m_OverhangReference,overhang_ref,9,0.001307,499,-1,1,-5.3765406e-14,-0.010000038,0.040000021,0.010000038,0.3333346,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999962,0.04472136133887121,153,153,0.009999965000001807,12.935894105902763,0.9967857521952369,3.334849850567258e-05,0.0094612101,-6272616.0,-23503.72493812,-14.572557,-8.793538,35.05501905835297,-3.986452217338797,120.0,0.80004835,0.0,0.0,0.0,0.0,-8.7935476,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.011904205626219884,0.006094593274428468,0.020844312947683026,0.01473923373027872
CaseM3m_OverhangReference,overhang_ref,9,0.001307,500,-1,1,9.9453228e-14,-0.010000044,0.049999986,0.010000044,0.3333348,0.49999986,interior,0.050000014,0.049999986,0.019999956,0.05385161873149342,153,153,0.009999942000001249,12.935909130900992,0.996786909958592,0.00010148460601026639,0.0052177999,-3442458.5,-22766.07271314,-20.996887,-3.374274666666667,36.56914613741577,-10.83763171346724,119.99711,0.80005395,-2.1440694e-06,2.2406825e-06,0.0,0.0,-3.374285,2.2406825e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.019269650885083398,0.007439844761341283,0.031157610338006438,0.022033123271411124
CaseM3m_OverhangReference,overhang_ref,9,0.001307,433,-1,1,-0.010000038,-1.6942604e-14,0.040000021,0.010000038,0.3333346,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999962,0.04472136133887121,153,153,0.009999965000001807,12.935894105898344,0.9967857521948964,3.3348531078520373e-05,0.0094612101,-6272616.0,-23503.72755216,-14.572552,-8.793546333333332,35.055024001263014,-3.986449001625361,120.0,0.80004835,0.0,0.0,0.0,0.0,-8.7935562,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.011904205816860712,0.006094592298879903,0.02084431202272994,0.014739233074721329
CaseM3m_OverhangReference,overhang_ref,9,0.001307,434,-1,1,-0.010000044,-2.5004557e-14,0.049999986,0.010000044,0.3333348,0.49999986,interior,0.050000014,0.049999986,0.019999956,0.05385161873149342,153,153,0.009999942000001249,12.935909130892515,0.9967869099579388,0.0001014846186089288,0.005217799,-3442458.0,-22766.07417103,-20.996887,-3.3742739999999998,36.56914516959426,-10.837633567870974,119.99711,0.80005395,-2.1440724e-06,2.2406855e-06,0.0,0.0,-3.374284,2.2406855e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.019269650919566516,0.0074398453329314026,0.031157610947762128,0.022033123702416575
CaseM3m_OverhangReference,overhang_ref,9,0.001307,521,-1,1,-1.9874612e-14,0.010000038,0.040000021,0.010000038,0.3333346,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999962,0.04472136133887121,153,153,0.009999965000001807,12.935894105892245,0.9967857521944264,3.334851713635574e-05,0.0094612138,-6272618.5,-23503.72951271,-14.572553,-8.793542,35.05501907035714,-3.986450405349419,120.0,0.80004835,0.0,0.0,0.0,0.0,-8.7935514,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01190420543139134,0.006094592453780613,0.020844311807983577,0.014739232923916643
CaseM3m_OverhangReference,overhang_ref,9,0.001307,522,-1,1,-8.6008514e-16,0.010000044,0.049999986,0.010000044,0.3333348,0.49999986,interior,0.050000014,0.049999986,0.019999956,0.05385161873149342,153,153,0.009999942000001249,12.935909130883566,0.9967869099572493,0.00010148464504405417,0.005217799,-3442458.0,-22766.07205969,-20.996885,-3.3742743333333336,36.56914268728759,-10.837631761600766,119.99711,0.80005395,-2.1440703e-06,2.2406834e-06,0.0,0.0,-3.374284,2.2406834e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.01926965051045641,0.007439845340246777,0.031157610492610566,0.02203312338295999
CaseM3m_OverhangReference,overhang_ref,9,0.001307,587,-1,1,0.010000038,-2.8429668e-14,0.040000021,0.010000038,0.3333346,0.40000020999999997,interior,0.05999997900000001,0.040000021,0.019999962,0.04472136133887121,153,153,0.009999965000001807,12.935894105896667,0.9967857521947672,3.334852922093563e-05,0.009461212,-6272617.5,-23503.72890944,-14.572551,-8.793545333333332,35.05502104372466,-3.986449118632848,120.0,0.80004835,0.0,0.0,0.0,0.0,-8.7935553,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.011904205367105488,0.006094593297391926,0.02084431276243011,0.014739233597899607
CaseM3m_OverhangReference,overhang_ref,9,0.001307,588,-1,1,0.010000044,-4.0638235e-14,0.049999986,0.010000044,0.3333348,0.49999986,interior,0.050000014,0.049999986,0.019999956,0.05385161873149342,153,153,0.009999942000001249,12.935909130892046,0.9967869099579028,0.00010148462337427247,0.0052177971,-3442456.8,-22766.07354265,-20.996887,-3.3742736666666673,36.569144640425755,-10.837634481660523,119.99711,0.80005395,-2.1440717e-06,2.2406848e-06,0.0,0.0,-3.3742836,2.2406848e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.019269650495677398,0.007439844174618866,0.031157609365669622,0.022033122587275543
CaseM3m_OverhangReference,overhang_ref,10,0.001408,498,-1,1,-1.1541413e-13,-0.010000029,0.030000065,0.010000029,0.33333430000000003,0.30000065,interior,0.06999993500000001,0.030000065,0.019999971,0.036055550751653564,153,153,0.009999960000002452,12.935900720879326,0.9967859149257339,0.00013864458340932716,0.0040773009,-2681945.0,-20640.79851343,-17.866621,-6.061354000000002,35.91658457129509,-5.9255051876684774,119.99845,0.80005193,-1.1446766e-06,1.1996284e-06,0.0,0.0,-6.0613637,1.1996284e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009496621241410066,0.0037084963911292227,0.015404344863962619,0.01107262901283643
CaseM3m_OverhangReference,overhang_ref,10,0.001408,432,-1,1,-0.010000029,-2.281919e-14,0.030000065,0.010000029,0.33333430000000003,0.30000065,interior,0.06999993500000001,0.030000065,0.019999971,0.036055550751653564,153,153,0.009999960000002452,12.935900720881472,0.9967859149258992,0.00013864458431874408,0.0040772976,-2681942.8,-20640.79854933,-17.866619,-6.061353333333334,35.91658049031141,-5.925505166114401,119.99845,0.80005193,-1.1446774e-06,1.1996292e-06,0.0,0.0,-6.0613632,1.1996292e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009496621227122637,0.0037084964857185152,0.015404345025604744,0.011072629118579959
CaseM3m_OverhangReference,overhang_ref,10,0.001408,520,-1,1,-3.6046156e-15,0.010000029,0.030000065,0.010000029,0.33333430000000003,0.30000065,interior,0.06999993500000001,0.030000065,0.019999971,0.036055550751653564,153,153,0.009999960000002452,12.93590072087553,0.9967859149254413,0.00013864453716588086,0.0040772972,-2681942.5,-20640.79932276,-17.866617,-6.061353333333333,35.916577685061114,-5.925504703305166,119.99845,0.80005193,-1.1446715e-06,1.1996229e-06,0.0,0.0,-6.0613632,1.1996229e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.0094966213992859,0.003708495510524724,0.015404344107019102,0.011072628394722476
CaseM3m_OverhangReference,overhang_ref,10,0.001408,586,-1,1,0.010000029,7.7154469e-14,0.030000065,0.010000029,0.33333430000000003,0.30000065,interior,0.06999993500000001,0.030000065,0.019999971,0.036055550751653564,153,153,0.009999960000002452,12.935900720873512,0.9967859149252858,0.0001386445274936844,0.0040772962,-2681941.8,-20640.79910468,-17.866617,-6.061354666666666,35.91657972186479,-5.9255037358862355,119.99845,0.80005193,-1.1446753e-06,1.199627e-06,0.0,0.0,-6.0613642,1.199627e-06,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.009496621445841668,0.0037084964496678493,0.015404345304095636,0.011072629300078738
CaseM3m_OverhangReference,overhang_ref,10,0.001408,499,-1,1,-5.7565043e-14,-0.010000036,0.040000025,0.010000036,0.33333453333333335,0.40000025,interior,0.059999975000000004,0.040000025,0.019999964,0.04472136581100717,153,153,0.009999946000003196,12.935893478259123,0.9967853568399877,3.612934658871978e-05,0.0008142211,-502943.47,-20729.32917233,-16.284565,-8.929970333333335,37.83386055357135,-4.236728582663601,120.0,0.80004835,0.0,0.0,0.0,0.0,-8.9299803,0.0,0.36419039999999997,128.806005303588,0.807695,112,0.0,-0.013746310896996818,0.002878471509296491,0.02036698705259569,0.014401773222510853
