case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,MccSubstepCount,MccSubstepFailureCount,MccAdmissibilityFailureCount,MccFallbackUsed,Kplastic,PorePress,PorePressRate,DivVel,velocity
fixed_substeps4,15,0.00754,169,-1,edge,-0.030027546,2.4962278e-13,0.099977523,0.030027546,2.2477000000006853e-05,0.099977523,-2.754599999999982e-05,20.144617733333334,53.40013551049433,118.4468,0.80211669,-0.0011573456,0.0020499018,1.6292768e-07,38.0,-0.37275529,4.0,1.0,0.0,0.0,0.0020499018,-240034.5665228,-67628792.0,0.10167151,0.00595907567687918
fixed_substeps4,15,0.00754,276,-3,interior,-0.010000055,-1.481226e-13,0.069993548,0.010000055,0.030006452000000003,0.069993548,0.019999944999999998,42.21103866666667,68.71840920541835,119.8997,0.80014217,-7.4309697e-05,0.00028955567,4.2407311e-08,28.0,1444.1825,4.0,1.0,0.0,0.0,0.00028955567,-82017.74427339,-10346739.0,0.015402048,0.001253635565665351
fixed_substeps4,15,0.00754,279,-3,top_cap_zone,-0.010003429,4.6644806e-13,0.099974632,0.010003429,2.5368000000011715e-05,0.099974632,0.019996570999999998,43.995892,69.42605852080438,120.07587,0.79990536,5.6183824e-05,0.001382143,0.0,8.0,986.07318,4.0,1.0,0.0,0.0,0.001382143,-230299.1885377,-47644260.0,0.071725063,0.004089069488666935
fixed_substeps4,15,0.00754,290,-3,top_cap_zone,-0.010004565,0.010004565,0.099974744,0.014148591508643185,2.5256000000001277e-05,0.099974744,0.015851408491356814,42.02629733333334,68.69765025655691,120.00933,0.79999614,6.9188827e-06,0.0012879972,1.9754664e-08,13.0,2071.2251,4.0,1.0,0.0,0.0,0.0012879972,-232089.5395345,-48823496.0,0.073505916,0.00415373721156329
fixed_substeps4,15,0.00754,354,-3,interior,-3.9547188e-13,-2.7600304e-13,0.079990059,4.822610143480147e-13,0.020009941000000003,0.079990059,0.02999999999951774,48.99266666666667,70.68276500000003,119.809,0.80025613,-0.00014158603,0.0009470876,8.2545718e-08,27.0,2962.4983,4.0,1.0,0.0,0.0,0.0009470876,-138877.1775271,-12278351.0,0.018454755,0.0017513253000000003
fixed_substeps4,15,0.00754,364,-3,interior,-2.190758e-13,0.010000055,0.069993548,0.010000055,0.030006452000000003,0.069993548,0.019999944999999998,42.21103866666667,68.7184088809885,119.8997,0.80014217,-7.4309683e-05,0.00028955573,4.2407301e-08,28.0,1444.1821,4.0,1.0,0.0,0.0,0.00028955573,-82017.74257676,-10346734.0,0.015402041,0.0012536355639540362
fixed_substeps4,15,0.00754,367,-3,top_cap_zone,2.8519027e-13,0.010003429,0.099974632,0.010003429,2.5368000000011715e-05,0.099974632,0.019996570999999998,43.995891,69.42606030808655,120.07587,0.79990536,5.6183748e-05,0.0013821431,0.0,8.0,986.07343,4.0,1.0,0.0,0.0,0.0013821431,-230299.1854198,-47644256.0,0.071725056,0.004089069488666935
fixed_substeps4,15,0.00754,430,-3,interior,0.010000055,4.1352548e-14,0.069993548,0.010000055,0.030006452000000003,0.069993548,0.019999944999999998,42.211038,68.71840978449642,119.8997,0.80014217,-7.430969e-05,0.00028955573,4.2407315e-08,28.0,1444.1825,4.0,1.0,0.0,0.0,0.00028955573,-82017.74292162,-10346737.0,0.015402045,0.0012536353655430914
fixed_substeps4,15,0.00754,433,-3,top_cap_zone,0.010003429,6.1685921e-13,0.099974632,0.010003429,2.5368000000011715e-05,0.099974632,0.019996570999999998,43.995881,69.42605251463081,120.07587,0.79990536,5.6183773e-05,0.001382143,0.0,8.0,986.07294,4.0,1.0,0.0,0.0,0.001382143,-230299.1874807,-47644260.0,0.071725063,0.004089069992238976
fixed_substeps4,15,0.00754,444,-3,top_cap_zone,0.010004565,0.010004565,0.099974744,0.014148591508643185,2.5256000000001277e-05,0.099974744,0.015851408491356814,42.02630666666666,68.69765832611282,120.00933,0.79999614,6.9188236e-06,0.001287997,1.9754674e-08,13.0,2071.2256,4.0,1.0,0.0,0.0,0.001287997,-232089.540001,-48823504.0,0.073505923,0.004153736753839603
fixed_substeps4,15,0.00754,543,-1,edge,0.030027546,-3.4021711e-13,0.099977523,0.030027546,2.2477000000006853e-05,0.099977523,-2.754599999999982e-05,20.144622,53.40014062300601,118.4468,0.80211669,-0.0011573453,0.0020499018,1.6292766e-07,38.0,-0.372749,4.0,1.0,0.0,0.0,0.0020499018,-240034.5591498,-67628776.0,0.10167149,0.005959074899275445
fixed_substeps4,15,0.00754,389,-1,edge,-1.2577735e-13,0.030027546,0.099977523,0.030027546,2.2477000000006853e-05,0.099977523,-2.754599999999982e-05,20.144619700000003,53.40013779200055,118.4468,0.80211669,-0.0011573455,0.0020499018,1.6292765e-07,38.0,-0.37274733,4.0,1.0,0.0,0.0,0.0020499018,-240034.5563641,-67628776.0,0.10167149,0.005959074899275445
fixed_substeps4,16,0.008043,259,-3,bottom_cap_zone,-0.010000939,-0.010000939,0.009995929,0.01414346357026602,0.090004071,0.009995929,0.01585653642973398,43.09834266666667,69.02211179039232,119.8616,0.80019206,-0.00010257916,0.00028097822,2.3840132e-08,19.0,1204.9381,4.0,1.0,0.0,0.0,0.00028097822,-65424.46656905,-19700950.0,0.029664239,0.00104723646021339
fixed_substeps4,16,0.008043,337,-3,interior,4.1998103e-13,-0.0099999895,0.019994128,0.0099999895,0.080005872,0.019994128,0.0200000105,45.40055266666667,69.80945065390526,119.9432,0.80008078,-4.2092262e-05,0.00012004411,2.6789063e-08,23.0,891.33472,4.0,1.0,0.0,0.0,0.00012004411,-42589.10845002,-6978663.5,0.010433585,0.0014222370638820349
fixed_substeps4,16,0.008043,413,-3,bottom_cap_zone,0.010000939,-0.010000939,0.009995929,0.01414346357026602,0.090004071,0.009995929,0.01585653642973398,43.098339333333335,69.02211685650221,119.8616,0.80019206,-0.00010257915,0.00028097816,2.3840165e-08,19.0,1204.9391,4.0,1.0,0.0,0.0,0.00028097816,-65424.46615413,-19700952.0,0.029664243,0.0010472365400974325
fixed_substeps4,16,0.008043,271,-3,interior,-0.0099999895,2.0859376e-13,0.019994128,0.0099999895,0.080005872,0.019994128,0.0200000105,45.400557666666664,69.80945446140028,119.9432,0.80008078,-4.209227e-05,0.00012004413,2.6789081e-08,23.0,891.33514,4.0,1.0,0.0,0.0,0.00012004413,-42589.10899577,-6978668.0,0.010433592,0.001422236963847906
fixed_substeps4,16,0.008043,281,-3,bottom_cap_zone,-0.010000939,0.010000939,0.009995929,0.01414346357026602,0.090004071,0.009995929,0.01585653642973398,43.09834000000001,69.02211587979303,119.8616,0.80019206,-0.00010257915,0.00028097816,2.3840148e-08,19.0,1204.9382,4.0,1.0,0.0,0.0,0.00028097816,-65424.46730221,-19700948.0,0.029664237,0.0010472365604034465
fixed_substeps4,16,0.008043,347,-3,bottom_cap_zone,-1.6908838e-13,-1.6766322e-13,0.009995793,2.381214723450886e-13,0.090004207,0.009995793,0.029999999999761877,51.18963,71.16850500000001,119.9014,0.80013043,-7.3066585e-05,0.00031216897,4.7542873e-08,28.0,1626.4618,4.0,1.0,0.0,0.0,0.00031216897,-62092.30905293,-14286224.0,0.021484489,0.001039768200000002
fixed_substeps4,16,0.008043,359,-3,interior,1.0723571e-13,0.0099999895,0.019994128,0.0099999895,0.080005872,0.019994128,0.0200000105,45.40055233333334,69.80945146987929,119.9432,0.80008078,-4.209227e-05,0.00012004411,2.6789046e-08,23.0,891.33411,4.0,1.0,0.0,0.0,0.00012004411,-42589.10935455,-6978670.5,0.010433596,0.0014222370641733678
fixed_substeps4,16,0.008043,425,-3,interior,0.0099999895,-3.132513e-13,0.019994128,0.0099999895,0.080005872,0.019994128,0.0200000105,45.400553,69.80945069015776,119.9432,0.80008078,-4.2092273e-05,0.00012004413,2.6789037e-08,23.0,891.33392,4.0,1.0,0.0,0.0,0.00012004413,-42589.10809376,-6978668.5,0.010433593,0.001422236964119818
fixed_substeps4,16,0.008043,435,-3,bottom_cap_zone,0.010000939,0.010000939,0.009995929,0.01414346357026602,0.090004071,0.009995929,0.01585653642973398,43.09834133333334,69.02211419626323,119.8616,0.80019206,-0.00010257915,0.00028097819,2.3840139e-08,19.0,1204.9381,4.0,1.0,0.0,0.0,0.00028097819,-65424.46532952,-19700946.0,0.029664235,0.001047236435394922
fixed_substeps4,16,0.008043,201,-3,edge,-0.020012304,-0.010008357,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543365666666666,63.717760315740925,119.17889,0.80111748,-0.00061013096,0.0015554756,5.729871e-08,24.0,3090.0925,4.0,1.0,0.0,0.0,0.0015554756,-226700.5913347,-53928612.0,0.0812473,0.0034688848315098182
fixed_substeps4,16,0.008043,256,-3,edge,-0.010008357,-0.020012304,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543360666666665,63.717756183533425,119.17889,0.80111748,-0.00061013096,0.0015554759,5.7298699e-08,24.0,3090.092,4.0,1.0,0.0,0.0,0.0015554759,-226700.593927,-53928612.0,0.0812473,0.0034688849190450902
fixed_substeps4,16,0.008043,268,-3,top_cap_zone,-0.0100049,-0.0100049,0.09997271,0.01414906527018658,2.728999999999926e-05,0.09997271,0.01585093472981342,42.026302,68.69765496913882,120.00933,0.79999614,6.9187554e-06,0.0012879972,1.9684974e-08,13.0,2063.321,4.0,1.0,0.0,0.0,0.0012879972,-256629.1965778,-48819332.0,0.073504388,0.004155516092722724
fixed_substeps4,16,0.008043,323,-1,edge,2.0348423e-13,-0.030029884,0.099975638,0.030029884,2.4361999999999995e-05,0.099975638,-2.9884000000000854e-05,20.144617733333334,53.40013492995613,118.4468,0.80211669,-0.0011573456,0.0020499018,1.6437384e-07,38.0,-0.64327574,4.0,1.0,0.0,0.0,0.0020499018,-274226.7118767,-68294352.0,0.10274459,0.00598797240583939
fixed_substeps4,16,0.008043,343,-3,interior,1.6162507e-13,-0.010001581,0.079989359,0.010001581,0.02001064100000001,0.079989359,0.019998418999999996,42.13630766666667,68.60172175789819,119.69866,0.80041087,-0.00022347586,0.00079505122,1.4342217e-08,11.0,1461.5037,4.0,1.0,0.0,0.0,0.00079505122,-149508.0656148,-20899602.0,0.031342659,0.0017573016205888903
fixed_substeps4,16,0.008043,345,-3,top_cap_zone,-1.3646588e-13,-0.010003689,0.099972591,0.010003689,2.7409000000006012e-05,0.099972591,0.019996311,43.800335999999994,69.34936366686584,120.05125,0.79993838,3.7952526e-05,0.0014394505,1.1731336e-07,39.0,4436.2656,4.0,1.0,0.0,0.0,0.0014394505,-254222.1112753,-47559000.0,0.071602114,0.004092889945432534
fixed_substeps4,16,0.008043,410,-3,edge,0.010008357,-0.020012304,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543371666666665,63.71776310816227,119.17889,0.80111748,-0.00061013084,0.0015554758,5.7298696e-08,24.0,3090.092,4.0,1.0,0.0,0.0,0.0015554758,-226700.5860857,-53928600.0,0.081247285,0.0034688848669914354
fixed_substeps4,16,0.008043,422,-3,top_cap_zone,0.0100049,-0.0100049,0.09997271,0.01414906527018658,2.728999999999926e-05,0.09997271,0.01585093472981342,42.026302,68.69765489782759,120.00933,0.79999614,6.9188336e-06,0.0012879971,1.9684972e-08,13.0,2063.3208,4.0,1.0,0.0,0.0,0.0012879971,-256629.1889188,-48819300.0,0.073504344,0.004155516455184146
fixed_substeps4,16,0.008043,487,-3,edge,0.020012304,-0.010008357,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543365666666666,63.71776024369354,119.17889,0.80111748,-0.00061013096,0.0015554758,5.7298703e-08,24.0,3090.0923,4.0,1.0,0.0,0.0,0.0015554758,-226700.5825238,-53928616.0,0.081247307,0.0034688847084929373
fixed_substeps4,16,0.008043,169,-1,edge,-0.030029884,2.7426523e-13,0.099975638,0.030029884,2.4361999999999995e-05,0.099975638,-2.9884000000000854e-05,20.144617733333334,53.40013551049433,118.4468,0.80211669,-0.0011573456,0.0020499018,1.6437389e-07,38.0,-0.64327985,4.0,1.0,0.0,0.0,0.0020499018,-274226.7240841,-68294368.0,0.10274462,0.005987972795366585
fixed_substeps4,16,0.008043,223,-3,edge,-0.020012304,0.010008357,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.54336133333334,63.71775561432241,119.17889,0.80111748,-0.0006101309,0.0015554758,5.7298692e-08,24.0,3090.0918,4.0,1.0,0.0,0.0,0.0015554758,-226700.5892561,-53928604.0,0.081247292,0.003468884598522166
fixed_substeps4,16,0.008043,277,-3,interior,-0.010001581,-7.793109e-14,0.079989359,0.010001581,0.02001064100000001,0.079989359,0.019998418999999996,42.13630966666667,68.60171865444265,119.69866,0.80041087,-0.00022347584,0.00079505122,1.4342208e-08,11.0,1461.5033,4.0,1.0,0.0,0.0,0.00079505122,-149508.0646884,-20899598.0,0.031342652,0.001757301633241047
fixed_substeps4,16,0.008043,279,-3,top_cap_zone,-0.010003689,4.9830615e-13,0.099972591,0.010003689,2.7409000000006012e-05,0.099972591,0.019996311,43.80033933333333,69.34937072996259,120.05125,0.79993838,3.7952577e-05,0.0014394504,1.173134e-07,39.0,4436.2661,4.0,1.0,0.0,0.0,0.0014394504,-254222.1033337,-47558992.0,0.071602099,0.004092889548608779
fixed_substeps4,16,0.008043,290,-3,top_cap_zone,-0.0100049,0.0100049,0.09997271,0.01414906527018658,2.728999999999926e-05,0.09997271,0.01585093472981342,42.02629733333334,68.69765025655691,120.00933,0.79999614,6.9188827e-06,0.0012879972,1.9684963e-08,13.0,2063.3203,4.0,1.0,0.0,0.0,0.0012879972,-256629.1887389,-48819300.0,0.073504344,0.004155516428004437
fixed_substeps4,16,0.008043,300,-3,edge,-0.010008357,0.020012304,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543366,63.717760226938886,119.17889,0.80111748,-0.0006101309,0.0015554756,5.7298699e-08,24.0,3090.092,4.0,1.0,0.0,0.0,0.0015554756,-226700.5812657,-53928616.0,0.081247307,0.003468884568904025
fixed_substeps4,16,0.008043,365,-3,interior,1.4017111e-14,0.010001581,0.079989359,0.010001581,0.02001064100000001,0.079989359,0.019998418999999996,42.136313666666666,68.60172299065972,119.69866,0.80041087,-0.00022347584,0.00079505128,1.4342217e-08,11.0,1461.5038,4.0,1.0,0.0,0.0,0.00079505128,-149508.0620376,-20899602.0,0.031342659,0.0017573018240425238
fixed_substeps4,16,0.008043,367,-3,top_cap_zone,2.8171134e-13,0.010003689,0.099972591,0.010003689,2.7409000000006012e-05,0.099972591,0.019996311,43.800335,69.34936569740333,120.05125,0.79993838,3.7952497e-05,0.0014394504,1.1731338e-07,39.0,4436.2656,4.0,1.0,0.0,0.0,0.0014394504,-254222.1002159,-47558980.0,0.071602084,0.004092889937886316
fixed_substeps4,16,0.008043,431,-3,interior,0.010001581,-1.4785745e-13,0.079989359,0.010001581,0.02001064100000001,0.079989359,0.019998418999999996,42.136313666666666,68.6017231119969,119.69866,0.80041087,-0.0002234758,0.00079505128,1.4342218e-08,11.0,1461.5039,4.0,1.0,0.0,0.0,0.00079505128,-149508.0615321,-20899602.0,0.031342659,0.0017573018240425251
fixed_substeps4,16,0.008043,433,-3,top_cap_zone,0.010003689,6.3381874e-13,0.099972591,0.010003689,2.7409000000006012e-05,0.099972591,0.019996311,43.80033433333333,69.34936636386317,120.05125,0.79993838,3.7952519e-05,0.0014394504,1.1731338e-07,39.0,4436.2661,4.0,1.0,0.0,0.0,0.0014394504,-254222.1006683,-47558992.0,0.071602099,0.004092889952978752
fixed_substeps4,16,0.008043,444,-3,top_cap_zone,0.0100049,0.0100049,0.09997271,0.01414906527018658,2.728999999999926e-05,0.09997271,0.01585093472981342,42.02630666666666,68.69765832611282,120.00933,0.79999614,6.9188236e-06,0.001287997,1.9684977e-08,14.0,2063.321,4.0,1.0,0.0,0.0,0.001287997,-256629.195237,-48819316.0,0.073504366,0.0041555164823638595
fixed_substeps4,16,0.008043,454,-3,edge,0.010008357,0.020012304,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543365666666666,63.7177608213931,119.17889,0.80111748,-0.00061013084,0.0015554756,5.729871e-08,24.0,3090.0925,4.0,1.0,0.0,0.0,0.0015554756,-226700.5812495,-53928604.0,0.081247292,0.003468884675348866
fixed_substeps4,16,0.008043,509,-3,edge,0.020012304,0.010008357,0.089982703,0.022375422258090798,0.010017297000000008,0.089982703,0.007624577741909201,32.543361,63.71775549573222,119.17889,0.80111748,-0.0006101309,0.0015554755,5.7298688e-08,24.0,3090.0916,4.0,1.0,0.0,0.0,0.0015554755,-226700.5787661,-53928596.0,0.081247278,0.003468884828336441
fixed_substeps4,16,0.008043,543,-1,edge,0.030029884,-3.4882308e-13,0.099975638,0.030029884,2.4361999999999995e-05,0.099975638,-2.9884000000000854e-05,20.144622,53.40014062300601,118.4468,0.80211669,-0.0011573453,0.0020499018,1.6437384e-07,38.0,-0.64326823,4.0,1.0,0.0,0.0,0.0020499018,-274226.7022351,-68294336.0,0.10274456,0.005987972094217644
fixed_substeps4,16,0.008043,389,-1,edge,-1.3359114e-13,0.030029884,0.099975638,0.030029884,2.4361999999999995e-05,0.099975638,-2.9884000000000854e-05,20.144619700000003,53.40013779200055,118.4468,0.80211669,-0.0011573455,0.0020499018,1.6437384e-07,38.0,-0.64327013,4.0,1.0,0.0,0.0,0.0020499018,-274226.7026662,-68294336.0,0.10274456,0.005987972094217644
fixed_substeps4,17,0.008545,259,-3,bottom_cap_zone,-0.010001062,-0.010001062,0.0099954279,0.014143637518534192,0.09000457210000001,0.0099954279,0.015856362481465807,43.09834266666667,69.02211179039232,119.8616,0.80019206,-0.00010257916,0.00028097822,2.4499641e-08,20.0,1240.2095,4.0,1.0,0.0,0.0,0.00028097822,-68422.72144423,-20910774.0,0.031453285,0.0010642070114472069
fixed_substeps4,17,0.008545,336,-3,bottom_cap_zone,2.6826198e-13,-0.010000787,0.0099952798,0.010000787,0.0900047202,0.0099952798,0.019999213,42.610457000000004,68.81709998075118,119.79211,0.80028528,-0.00015413552,0.00047335931,2.5432879e-08,21.0,1288.5858,4.0,1.0,0.0,0.0,0.00047335931,-68433.39337518,-20652600.0,0.031065131,0.001054082601605009
fixed_substeps4,17,0.008545,413,-3,bottom_cap_zone,0.010001062,-0.010001062,0.0099954279,0.014143637518534192,0.09000457210000001,0.0099954279,0.015856362481465807,43.098339333333335,69.02211685650221,119.8616,0.80019206,-0.00010257915,0.00028097816,2.4499679e-08,20.0,1240.2106,4.0,1.0,0.0,0.0,0.00028097816,-68422.72193674,-20910776.0,0.031453289,0.0010642069898905893
fixed_substeps4,17,0.008545,270,-3,bottom_cap_zone,-0.010000787,-9.6106337e-14,0.0099952798,0.010000787,0.0900047202,0.0099952798,0.019999213,42.610457000000004,68.81709991961885,119.79211,0.80028528,-0.0001541355,0.00047335922,2.5432891e-08,21.0,1288.5865,4.0,1.0,0.0,0.0,0.00047335922,-68433.39423153,-20652604.0,0.031065136,0.0010540826051837267
fixed_substeps4,17,0.008545,281,-3,bottom_cap_zone,-0.010001062,0.010001062,0.0099954279,0.014143637518534192,0.09000457210000001,0.0099954279,0.015856362481465807,43.09834000000001,69.02211587979303,119.8616,0.80019206,-0.00010257915,0.00028097816,2.4499677e-08,20.0,1240.2106,4.0,1.0,0.0,0.0,0.00028097816,-68422.72238768,-20910776.0,0.031453289,0.0010642070114472069
fixed_substeps4,17,0.008545,358,-3,bottom_cap_zone,5.7246186e-14,0.010000787,0.0099952798,0.010000787,0.0900047202,0.0099952798,0.019999213,42.610457000000004,68.81710020367998,119.79211,0.80028528,-0.00015413553,0.00047335931,2.5432882e-08,21.0,1288.5861,4.0,1.0,0.0,0.0,0.00047335931,-68433.39392018,-20652602.0,0.031065134,0.0010540827107272336
fixed_substeps4,17,0.008545,424,-3,bottom_cap_zone,0.010000787,5.0658926e-14,0.0099952798,0.010000787,0.0900047202,0.0099952798,0.019999213,42.61046233333333,68.81710413066085,119.79211,0.80028528,-0.0001541355,0.00047335931,2.5432904e-08,21.0,1288.5868,4.0,1.0,0.0,0.0,0.00047335931,-68433.39369011,-20652602.0,0.031065134,0.0010540826892549387
fixed_substeps4,17,0.008545,435,-3,bottom_cap_zone,0.010001062,0.010001062,0.0099954279,0.014143637518534192,0.09000457210000001,0.0099954279,0.015856362481465807,43.09834133333334,69.02211419626323,119.8616,0.80019206,-0.00010257915,0.00028097819,2.4499657e-08,20.0,1240.21,4.0,1.0,0.0,0.0,0.00028097819,-68422.72160346,-20910776.0,0.031453289,0.0010642070042616676
fixed_substeps4,17,0.008545,201,-3,edge,-0.020013208,-0.010008974,0.08998134,0.022376506764549737,0.010018659999999999,0.08998134,0.007623493235450262,32.543365666666666,63.717760315740925,119.17889,0.80111748,-0.00061013096,0.0015554756,5.7079465e-08,24.0,3076.96,4.0,1.0,0.0,0.0,0.0015554756,-228614.9563005,-54031092.0,0.081310622,0.0034687226364010326
fixed_substeps4,17,0.008545,256,-3,edge,-0.010008974,-0.020013208,0.08998134,0.022376506764549737,0.010018659999999999,0.08998134,0.007623493235450262,32.543360666666665,63.717756183533425,119.17889,0.80111748,-0.00061013096,0.0015554759,5.7079454e-08,24.0,3076.9595,4.0,1.0,0.0,0.0,0.0015554759,-228614.9563971,-54031096.0,0.08131063,0.0034687226542668252
fixed_substeps4,17,0.008545,268,-3,top_cap_zone,-0.010005233,-0.010005233,0.099970676,0.014149536203302851,2.932400000001112e-05,0.099970676,0.015850463796697148,42.026302,68.69765496913882,120.00933,0.79999614,6.9187554e-06,0.0012879972,1.9596412e-08,15.0,2053.283,4.0,1.0,0.0,0.0,0.0012879972,-263848.7403059,-48756224.0,0.073428623,0.004159371142628646
fixed_substeps4,17,0.008545,323,-1,edge,2.1504006e-13,-0.030032236,0.099973753,0.030032236,2.6247000000007015e-05,0.099973753,-3.223600000000146e-05,20.144617733333334,53.40013492995613,118.4468,0.80211669,-0.0011573456,0.0020499018,1.657464e-07,38.0,-0.91576695,4.0,1.0,0.0,0.0,0.0020499018,-272634.5181906,-69062896.0,0.10384255,0.006015474688587176
