case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,Kplastic,PorePress,PorePressRate,DivVel,velocity
early_stop,4,0.002011,270,-1,bottom_cap_zone,-0.010000073,-3.731056e-15,0.010000048,0.010000073,0.08999995200000001,0.010000048,0.019999927,-19.580509666666668,49.582741854629234,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580519,0.0,-24110.29421875,15762071.0,-0.023603827,0.00020960097661624474
early_stop,4,0.002011,271,-1,interior,-0.0099999942,-3.509043e-14,0.019999918,0.0099999942,0.080000082,0.019999918,0.020000005799999998,-0.9258989999999988,37.916328280489466,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92590916,0.0,-18720.41782923,22119380.0,-0.033162143,0.00035339129422345587
early_stop,4,0.002011,280,-1,bottom_cap_zone,-0.010000288,0.010000288,1.8070605e-07,0.014142542917236914,0.09999981929395,1.8070605e-07,0.015857457082763086,-23.1067485,39.14574237924725,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106758,0.0,-25729.30013873,9439486.0,-0.014146697,0.00013754802592561496
early_stop,4,0.002011,281,-1,bottom_cap_zone,-0.010000144,0.010000144,0.010000019,0.014142339270483934,0.089999981,0.010000019,0.015857660729516065,-19.224301666666666,47.66634630627445,119.99934,0.80005151,-4.8932708e-07,5.0790743e-07,0.0,0.0,-19.224312,5.0790743e-07,-23945.81766101,15304076.0,-0.022917999,0.0002558646707312441
early_stop,4,0.002011,291,-1,edge,-0.010000505,0.020000776,3.10926e-08,0.022361599693608705,0.09999996890740001,3.10926e-08,0.007638400306391294,-24.917385133333337,45.0577911190854,119.99848,0.80005115,-1.1236258e-06,1.1886781e-06,0.0,0.0,-24.917395,1.1886781e-06,-27063.0633876,5708565.5,-0.0085395221,0.00013665705955697176
early_stop,4,0.002011,292,-1,edge,-0.010000403,0.020000596,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807520466666666,43.11883082771247,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807529,0.0,-24020.32008526,12226362.0,-0.01830145,0.00034727367456359904
early_stop,4,0.002011,293,-1,lateral_boundary,-0.010000373,0.020000519,0.019999871,0.02236131079361159,0.080000129,0.019999871,0.00763868920638841,-0.7675220333333334,35.05539689117796,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753217,0.0,-17602.1092286,16909994.0,-0.025346523,0.0004399289380865044
early_stop,4,0.002011,346,-1,bottom_cap_zone,1.3952344e-13,4.3660676e-14,2.6898891e-07,1.461952288489969e-13,0.09999973101109001,2.6898891e-07,0.029999999999853803,-14.725287333333334,31.239812000000082,120.0,0.8000493,0.0,0.0,0.0,0.0,-14.725298,0.0,-25378.45708629,8565017.0,-0.012840754,0.0001390093500000015
early_stop,4,0.002011,347,-1,bottom_cap_zone,-2.2517899e-13,-5.1482893e-14,0.010000075,2.3098931968614815e-13,0.08999992500000001,0.010000075,0.02999999999976901,-3.891736999999999,44.04778800000008,119.99768,0.80005354,-1.7205672e-06,1.7900127e-06,0.0,0.0,-3.891747,1.7900127e-06,-24226.78618981,14491125.0,-0.021702463,0.0001885593700000155
early_stop,4,0.002011,357,-1,bottom_cap_zone,-5.0810237e-15,0.010000224,2.2300549e-07,0.010000224,0.09999977699451,2.2300549e-07,0.019999775999999997,-20.830760933333334,36.05637124084154,119.99826,0.80005324,-1.2884717e-06,1.3339188e-06,0.0,0.0,-20.83077,1.3339188e-06,-25419.04212749,10198913.0,-0.015288916,0.00020441157253468719
early_stop,4,0.002011,358,-1,bottom_cap_zone,1.0584565e-14,0.010000073,0.010000048,0.010000073,0.08999995200000001,0.010000048,0.019999927,-19.58051,49.58273535070218,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580521,0.0,-24110.29437038,15762066.0,-0.023603819,0.00020960094828394502
early_stop,4,0.002011,359,-1,interior,-1.3832533e-15,0.0099999942,0.019999918,0.0099999942,0.080000082,0.019999918,0.020000005799999998,-0.9258999999999998,37.91632892510592,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92591012,0.0,-18720.41872236,22119384.0,-0.033162151,0.00035339131284947977
early_stop,4,0.002011,368,-1,edge,4.3197857e-14,0.020000679,9.3480857e-08,0.020000679,0.099999906519143,9.3480857e-08,0.009999320999999999,-24.04586673333333,42.45449334525773,119.99895,0.80005115,-7.7281135e-07,8.1093896e-07,0.0,0.0,-24.045877,8.1093896e-07,-26162.82438735,8317568.5,-0.0124601,0.0001530911744582517
early_stop,4,0.002011,369,-1,edge,1.0044766e-13,0.020000456,0.0099999476,0.020000456,0.0900000524,0.0099999476,0.009999543999999999,-19.386008266666668,44.773864250119246,119.9977,0.80005389,-1.7053245e-06,1.7668328e-06,0.0,0.0,-19.386019,1.7668328e-06,-23615.36937946,14353978.0,-0.021495417,0.0003041400322629012
early_stop,4,0.002011,423,-1,bottom_cap_zone,0.010000224,-6.7906157e-15,2.230054e-07,0.010000224,0.09999977699460001,2.230054e-07,0.019999775999999997,-20.830758966666664,36.05637050772344,119.99826,0.80005324,-1.2884713e-06,1.3339184e-06,0.0,0.0,-20.830769,1.3339184e-06,-25419.04247809,10198913.0,-0.015288916,0.00020441163844063404
early_stop,4,0.002011,424,-1,bottom_cap_zone,0.010000073,2.1255892e-14,0.010000048,0.010000073,0.08999995200000001,0.010000048,0.019999927,-19.58050833333333,49.5827352261669,120.0,0.80005062,0.0,0.0,0.0,0.0,-19.580519,0.0,-24110.29421656,15762066.0,-0.023603819,0.00020960094536954813
early_stop,4,0.002011,425,-1,interior,0.0099999942,-2.0138119e-14,0.019999918,0.0099999942,0.080000082,0.019999918,0.020000005799999998,-0.9259023333333332,37.91633195926007,120.0,0.80005056,0.0,0.0,0.0,0.0,-0.92591238,0.0,-18720.41853905,22119382.0,-0.033162147,0.00035339131125838424
early_stop,4,0.002011,434,-1,bottom_cap_zone,0.010000288,0.010000288,1.8070614e-07,0.014142542917236914,0.09999981929386001,1.8070614e-07,0.015857457082763086,-23.1067462,39.14574392255749,120.0,0.8000477,0.0,0.0,0.0,0.0,-23.106756,0.0,-25729.29920495,9439485.0,-0.014146695,0.00013754805507144917
early_stop,4,0.002011,435,-1,bottom_cap_zone,0.010000144,0.010000144,0.010000019,0.014142339270483934,0.089999981,0.010000019,0.015857660729516065,-19.224295666666666,47.666346969459276,119.99934,0.80005151,-4.8932958e-07,5.0791004e-07,0.0,0.0,-19.224306,5.0791004e-07,-23945.81752058,15304079.0,-0.022918003,0.00025586472635650095
early_stop,4,0.002011,445,-1,edge,0.010000505,0.020000776,3.1092615e-08,0.022361599693608705,0.09999996890738501,3.1092615e-08,0.007638400306391294,-24.917384366666667,45.05779302308008,119.99848,0.80005115,-1.1236265e-06,1.1886788e-06,0.0,0.0,-24.917395,1.1886788e-06,-27063.06317349,5708565.5,-0.0085395221,0.00013665702740947287
early_stop,4,0.002011,446,-1,edge,0.010000403,0.020000596,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807523933333332,43.11883053723234,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807533,0.0,-24020.31998624,12226362.0,-0.01830145,0.00034727372342491925
early_stop,4,0.002011,447,-1,lateral_boundary,0.010000373,0.020000519,0.019999871,0.02236131079361159,0.080000129,0.019999871,0.00763868920638841,-0.7675308666666657,35.05539781537408,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76754075,0.0,-17602.10949001,16909996.0,-0.025346527,0.00043992896671722425
early_stop,4,0.002011,489,-1,edge,0.020000679,1.1325472e-13,9.3480708e-08,0.020000679,0.09999990651929201,9.3480708e-08,0.009999320999999999,-24.045866766666666,42.45449352866787,119.99895,0.80005115,-7.728126e-07,8.1094026e-07,0.0,0.0,-24.045876,8.1094026e-07,-26162.8243449,8317568.5,-0.0124601,0.00015309127470546964
early_stop,4,0.002011,490,-1,edge,0.020000456,1.3620958e-15,0.0099999476,0.020000456,0.0900000524,0.0099999476,0.009999543999999999,-19.3860017,44.77386429778177,119.9977,0.80005389,-1.7053231e-06,1.7668315e-06,0.0,0.0,-19.386011,1.7668315e-06,-23615.36832874,14353980.0,-0.021495419,0.00030414005694178565
early_stop,4,0.002011,500,-1,edge,0.020000776,0.010000505,3.1092551e-08,0.022361599693608705,0.099999968907449,3.1092551e-08,0.007638400306391294,-24.917382266666664,45.05779396399952,119.99848,0.80005115,-1.1236265e-06,1.1886789e-06,0.0,0.0,-24.917393,1.1886789e-06,-27063.06321563,5708566.0,-0.008539523,0.00013665704840471247
early_stop,4,0.002011,501,-1,edge,0.020000596,0.010000403,0.0099999234,0.02236139308087993,0.0900000766,0.0099999234,0.007638606919120067,-19.807524866666665,43.11882823111823,120.0,0.80005026,0.0,0.0,0.0,0.0,-19.807535,0.0,-24020.31956988,12226365.0,-0.018301453,0.00034727369850044704
early_stop,4,0.002011,502,-1,lateral_boundary,0.020000519,0.010000373,0.019999871,0.02236131079361159,0.080000129,0.019999871,0.00763868920638841,-0.7675269666666674,35.05538930711905,120.0,0.80004883,0.0,0.0,0.0,0.0,-0.76753694,0.0,-17602.1080179,16909998.0,-0.025346529,0.00043992899887531863
early_stop,4,0.002011,511,-1,edge,0.020000855,0.020000855,-1.7114021e-07,0.028285480400057735,0.10000017114021001,-1.7114021e-07,0.0017145195999422637,-26.626108173333336,48.58718347853525,119.99983,0.80004817,-1.2447802e-07,1.3347551e-07,0.0,0.0,-26.626118,1.3347551e-07,-26302.30619412,6067565.5,-0.0090905344,0.0004904265194144589
early_stop,4,0.002011,512,-1,edge,0.020000843,0.020000843,0.0099999113,0.028285463429494985,0.09000008870000001,0.0099999113,0.001714536570505014,-25.44329929333333,46.168640344382005,120.0,0.8000474,0.0,0.0,0.0,0.0,-25.44331,0.0,-25112.24713282,8788644.0,-0.013139706,0.0004320275705375171
early_stop,4,0.002011,533,-1,edge,0.030001286,-1.7768717e-14,-1.7556957e-07,0.030001286,0.10000017556957,-1.7556957e-07,-1.2859999999996485e-06,-31.03414513333333,50.597191582086644,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.034155,0.0,-26864.25490828,5244161.5,-0.0078510195,0.00035201077602708654
early_stop,4,0.002011,534,-1,edge,0.030001275,-3.3836374e-14,0.0099998936,0.030001275,0.0900001064,0.0099998936,-1.275000000001969e-06,-31.624556733333336,48.12751768829451,120.0,0.8000493,0.0,0.0,0.0,0.0,-31.624567,0.0,-25984.84464316,6800458.5,-0.010145581,0.0003018647322297976
early_stop,4,0.002011,544,-1,edge,0.030001253,0.010000549,-1.9385601e-07,0.03162413891114523,0.10000019385601,-1.9385601e-07,-0.0016241389111452328,-23.523070833333332,50.640883695105984,119.99577,0.80005348,-3.1296515e-06,3.3605743e-06,0.0,0.0,-23.523081,3.3605743e-06,-26974.04112683,3525197.3,-0.0052751875,0.000387473963271134
early_stop,4,0.002011,545,-1,edge,0.030001268,0.010000552,0.0099999011,0.031624154090070584,0.0900000989,0.0099999011,-0.0016241540900705856,-28.40385543333333,50.66412670487219,119.99876,0.80005157,-9.1276979e-07,9.5598659e-07,0.0,0.0,-28.403866,9.5598659e-07,-26979.3844244,3967396.3,-0.0058947317,0.0003064374296621643
early_stop,4,0.002011,302,-1,edge,-0.010000549,0.030001253,-1.9385588e-07,0.03162413891114523,0.10000019385588,-1.9385588e-07,-0.0016241389111452328,-23.52307263333334,50.64088777169005,119.99577,0.80005348,-3.1296536e-06,3.3605766e-06,0.0,0.0,-23.523083,3.3605766e-06,-26974.04083558,3525198.0,-0.0052751885,0.0003874739747777129
early_stop,4,0.002011,303,-1,edge,-0.010000552,0.030001268,0.0099999011,0.031624154090070584,0.0900000989,0.0099999011,-0.0016241540900705856,-28.403857,50.6641205695439,119.99876,0.80005157,-9.1276485e-07,9.5598136e-07,0.0,0.0,-28.403868,9.5598136e-07,-26979.38458082,3967394.5,-0.0058947289,0.00030643741741037125
early_stop,4,0.002011,379,-1,edge,-2.8519288e-15,0.030001286,-1.7556964e-07,0.030001286,0.10000017556964001,-1.7556964e-07,-1.2859999999996485e-06,-31.034147633333333,50.597196911218234,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.034157,0.0,-26864.2556215,5244160.5,-0.0078510176,0.00035201076193154925
early_stop,4,0.002011,380,-1,edge,-1.8106446e-14,0.030001275,0.0099998936,0.030001275,0.0900001064,0.0099998936,-1.275000000001969e-06,-31.624550666666668,48.12751325865113,120.0,0.8000493,0.0,0.0,0.0,0.0,-31.624561,0.0,-25984.84527066,6800456.0,-0.010145578,0.00030186464636739726
early_stop,4,0.002011,456,-1,edge,0.010000549,0.030001253,-1.9385602e-07,0.03162413891114523,0.10000019385602,-1.9385602e-07,-0.0016241389111452328,-23.523072400000004,50.64088993337848,119.99577,0.80005348,-3.1296527e-06,3.3605754e-06,0.0,0.0,-23.523083,3.3605754e-06,-26974.04141093,3525196.8,-0.0052751866,0.00038747397429267903
early_stop,4,0.002011,457,-1,edge,0.010000552,0.030001268,0.0099999011,0.031624154090070584,0.0900000989,0.0099999011,-0.0016241540900705856,-28.4038556,50.66411942160457,119.99876,0.80005157,-9.1276524e-07,9.5598182e-07,0.0,0.0,-28.403866,9.5598182e-07,-26979.38484967,3967393.8,-0.005894728,0.0003064374003135306
early_stop,4,0.002011,332,-3,lateral_boundary,5.2256885e-14,-0.020000832,0.079998836,0.020000832,0.020001164000000002,0.079998836,0.009999168,55.966415000000005,86.256883269968,119.97747,0.80002463,-1.6690143e-05,4.5310258e-05,0.0,8.0,2281.4937,4.5310258e-05,-11194.07095222,2327958.5,-0.0035571614,0.0014565515814226539
early_stop,4,0.002011,211,-3,lateral_boundary,-0.020000832,1.0170985e-13,0.079998836,0.020000832,0.020001164000000002,0.079998836,0.009999168,55.966413666666675,86.25688480752183,119.97747,0.80002463,-1.6690145e-05,4.5310262e-05,0.0,8.0,2281.4939,4.5310262e-05,-11194.07128369,2327959.0,-0.0035571621,0.001456551600143024
early_stop,4,0.002011,376,-3,lateral_boundary,1.1654485e-13,0.020000832,0.079998836,0.020000832,0.020001164000000002,0.079998836,0.009999168,55.96642033333333,86.2568882504746,119.97747,0.80002463,-1.6690139e-05,4.5310262e-05,0.0,8.0,2281.4941,4.5310262e-05,-11194.0717473,2327956.0,-0.0035571579,0.001456551552345493
early_stop,4,0.002011,497,-3,lateral_boundary,0.020000832,1.5938063e-14,0.079998836,0.020000832,0.020001164000000002,0.079998836,0.009999168,55.96641366666666,86.25687020419811,119.97747,0.80002463,-1.6690143e-05,4.5310266e-05,0.0,8.0,2281.4919,4.5310266e-05,-11194.07128353,2327954.8,-0.0035571558,0.0014565514886962232
early_stop,5,0.002513,148,-1,edge,-0.030001029,-0.010000407,-3.249134e-07,0.031623881501556546,0.10000032491340001,-3.249134e-07,-0.001623881501556547,-1.229495966666666,42.91453725322825,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-1.2295059,3.3605756e-06,-18712.19528097,12574924.0,-0.018836556,0.0007069176685277567
early_stop,5,0.002513,149,-1,edge,-0.030001059,-0.010000418,0.0099997949,0.03162391344056275,0.09000020510000001,0.0099997949,-0.0016239134405627506,-11.000552999999996,47.233266378368505,119.99876,0.80005157,-9.1276229e-07,9.5597863e-07,0.0,0.0,-11.000563,9.5597863e-07,-13569.98070266,15808004.0,-0.023693679,0.0006831201679928815
early_stop,5,0.002513,182,-1,edge,-0.020000638,-0.020000638,0.009999793,0.028285173515714697,0.090000207,0.009999793,0.001714826484285302,-2.879696333333334,40.24545689373217,120.0,0.8000474,0.0,0.0,0.0,0.0,-2.8797061,0.0,-13032.01977973,18520874.0,-0.027763933,0.000701159299963007
early_stop,5,0.002513,192,-1,edge,-0.020000715,-0.010000437,-7.6964163e-08,0.022361514722893747,0.100000076964163,-7.6964163e-08,0.0076384852771062516,-2.918201666666667,44.115333932078705,119.99848,0.80005115,-1.1236285e-06,1.188681e-06,0.0,0.0,-2.9182117,1.188681e-06,-17635.34315776,14413679.0,-0.021590091,0.00040890673306321284
early_stop,5,0.002513,236,-1,edge,-0.010000407,-0.030001029,-3.2491346e-07,0.031623881501556546,0.10000032491346,-3.2491346e-07,-0.001623881501556547,-1.229492433333333,42.914540740450896,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-1.2295024,3.3605759e-06,-18712.19524395,12574926.0,-0.01883656,0.0007069177799363132
early_stop,5,0.002513,237,-1,edge,-0.010000418,-0.030001059,0.0099997949,0.03162391344056275,0.09000020510000001,0.0099997949,-0.0016239134405627506,-11.000552666666664,47.233264590141715,119.99876,0.80005157,-9.1276087e-07,9.5597716e-07,0.0,0.0,-11.000563,9.5597716e-07,-13569.98059181,15808005.0,-0.023693681,0.0006831201813035276
early_stop,5,0.002513,247,-1,edge,-0.010000437,-0.020000715,-7.696422e-08,0.022361514722893747,0.10000007696422,-7.696422e-08,0.0076384852771062516,-2.918205333333333,44.11533212320479,119.99848,0.80005115,-1.1236284e-06,1.1886808e-06,0.0,0.0,-2.9182153,1.1886808e-06,-17635.3433477,14413679.0,-0.021590091,0.00040890676463846117
early_stop,5,0.002513,313,-1,edge,3.3087194e-14,-0.030001048,-3.1096184e-07,0.030001048,0.10000031096184,-3.1096184e-07,-1.0480000000000211e-06,-6.5231542,44.24016424755118,120.0,0.80004853,0.0,0.0,0.0,0.0,-6.5231643,0.0,-18469.36249242,14041212.0,-0.021032814,0.0006641603452996624
early_stop,5,0.002513,314,-1,edge,7.3628583e-14,-0.030001055,0.009999766,0.030001055,0.09000023400000001,0.009999766,-1.054999999999806e-06,-11.368279666666666,46.489149875634865,120.0,0.8000493,0.0,0.0,0.0,0.0,-11.36829,0.0,-13374.25512727,17051536.0,-0.025556991,0.0006243524344909241
early_stop,5,0.002513,324,-1,edge,-9.6509504e-14,-0.020000676,6.6719835e-10,0.020000676,0.09999999933280165,6.6719835e-10,0.009999324,-0.5420116666666649,43.39251965262723,119.99895,0.80005115,-7.7281032e-07,8.1093793e-07,0.0,0.0,-0.54202157,8.1093793e-07,-17264.89299101,16402087.0,-0.024571978,0.00031714559271818667
early_stop,5,0.002513,390,-1,edge,0.010000407,-0.030001029,-3.2491343e-07,0.031623881501556546,0.10000032491343,-3.2491343e-07,-0.001623881501556547,-1.2294928000000003,42.9145423241547,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-1.2295028,3.3605756e-06,-18712.19533631,12574924.0,-0.018836556,0.0007069177826162689
early_stop,5,0.002513,391,-1,edge,0.010000418,-0.030001059,0.0099997949,0.03162391344056275,0.09000020510000001,0.0099997949,-0.0016239134405627506,-11.000548666666667,47.23326413650746,119.99876,0.80005157,-9.1276343e-07,9.5597989e-07,0.0,0.0,-11.000559,9.5597989e-07,-13569.98045559,15808003.0,-0.023693677,0.0006831201970459965
early_stop,5,0.002513,401,-1,edge,0.010000437,-0.020000715,-7.6964248e-08,0.022361514722893747,0.10000007696424801,-7.6964248e-08,0.0076384852771062516,-2.9182029999999997,44.11533373017224,119.99848,0.80005115,-1.123627e-06,1.1886794e-06,0.0,0.0,-2.9182131,1.1886794e-06,-17635.34312041,14413681.0,-0.021590095,0.00040890673521833804
early_stop,5,0.002513,468,-1,edge,0.020000638,-0.020000638,0.009999793,0.028285173515714697,0.090000207,0.009999793,0.001714826484285302,-2.8797053333333325,40.24546073187429,120.0,0.8000474,0.0,0.0,0.0,0.0,-2.8797157,0.0,-13032.0191976,18520876.0,-0.027763935,0.0007011593513318454
early_stop,5,0.002513,478,-1,edge,0.020000715,-0.010000437,-7.6964099e-08,0.022361514722893747,0.100000076964099,-7.6964099e-08,0.0076384852771062516,-2.9182019999999995,44.11533103838305,119.99848,0.80005115,-1.1236272e-06,1.1886796e-06,0.0,0.0,-2.9182122,1.1886796e-06,-17635.34327306,14413679.0,-0.021590091,0.0004089067203813962
early_stop,5,0.002513,522,-1,edge,0.030001029,-0.010000407,-3.2491334e-07,0.031623881501556546,0.10000032491334,-3.2491334e-07,-0.001623881501556547,-1.229492033333333,42.91453985302772,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-1.2295021,3.3605759e-06,-18712.19542465,12574925.0,-0.018836558,0.0007069176658478006
early_stop,5,0.002513,523,-1,edge,0.030001059,-0.010000418,0.0099997949,0.03162391344056275,0.09000020510000001,0.0099997949,-0.0016239134405627506,-11.000550000000002,47.233271086185425,119.99876,0.80005157,-9.1276587e-07,9.5598239e-07,0.0,0.0,-11.00056,9.5598239e-07,-13569.98085379,15808001.0,-0.023693675,0.0006831201458084735
early_stop,5,0.002513,159,-1,edge,-0.030001048,3.9226817e-14,-3.1096189e-07,0.030001048,0.10000031096189001,-3.1096189e-07,-1.0480000000000211e-06,-6.523155900000002,44.2401639250026,120.0,0.80004853,0.0,0.0,0.0,0.0,-6.5231657,0.0,-18469.36189494,14041216.0,-0.02103282,0.00066416052764235
early_stop,5,0.002513,160,-1,edge,-0.030001055,1.6876212e-14,0.009999766,0.030001055,0.09000023400000001,0.009999766,-1.054999999999806e-06,-11.36828,46.48914973803622,120.0,0.8000493,0.0,0.0,0.0,0.0,-11.36829,0.0,-13374.25483203,17051540.0,-0.025556996,0.0006243524874149047
early_stop,5,0.002513,170,-1,edge,-0.030001029,0.010000407,-3.2491346e-07,0.031623881501556546,0.10000032491346,-3.2491346e-07,-0.001623881501556547,-1.229492433333333,42.914540710022216,119.99577,0.80005348,-3.1296534e-06,3.3605763e-06,0.0,0.0,-1.2295024,3.3605763e-06,-18712.19545068,12574924.0,-0.018836556,0.0007069176794064034
early_stop,5,0.002513,171,-1,edge,-0.030001059,0.010000418,0.0099997949,0.03162391344056275,0.09000020510000001,0.0099997949,-0.0016239134405627506,-11.000553000000002,47.23326634371722,119.99876,0.80005157,-9.1276615e-07,9.5598273e-07,0.0,0.0,-11.000563,9.5598273e-07,-13569.98078723,15808003.0,-0.023693677,0.0006831202325410516
