nu,eta,Tv,normalized_center_pressure,root_count,formula
0.45,5.500000000000002,4.9297099677249225e-04,1.0089944510558537e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.0253766134871446e-04,1.0090801584065805e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.1228997796473890e-04,1.0091666707821458e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.2223154941018928e-04,1.0092539955075528e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.3236604839093562e-04,1.0093421399695355e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.4269721888589094e-04,1.0094311116169770e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.5322887753015445e-04,1.0095209179613156e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.6396491502497975e-04,1.0096115665769665e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.7490929757511903e-04,1.0097030651017285e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.8606606835405169e-04,1.0097954212372005e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.9743934899765116e-04,1.0098886427491913e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.0903334112683667e-04,1.0099827374681369e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.2085232789977512e-04,1.0100777132895093e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.3290067559420334e-04,1.0101735781742296e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.4518283522045910e-04,1.0102703401490774e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.5770334416581319e-04,1.0103680073071075e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.7046682787071305e-04,1.0104665878080552e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.8347800153755508e-04,1.0105660898787456e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.9674167187261480e-04,1.0106665218135027e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.1026273886179111e-04,1.0107678919745560e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.2404619758079461e-04,1.0108702087924508e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.3809714004048101e-04,1.0109734807664463e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.5242075706798508e-04,1.0110777164649249e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.6702234022436400e-04,1.0111829245257877e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.8190728375945374e-04,1.0112891136568596e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.9708108660466218e-04,1.0113962926362867e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.1254935440443427e-04,1.0115044703129332e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.2831780158714049e-04,1.0116136556067714e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.4439225347615284e-04,1.0117238575092768e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.6077864844188903e-04,1.0118350850838163e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.7748304009562005e-04,1.0119473474660388e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.9451159952584581e-04,1.0120606538642527e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.1187061757808541e-04,1.0121750135598147e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.2956650717888488e-04,1.0122904359075013e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.4760580570494982e-04,1.0124069303358867e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.6599517739823779e-04,1.0125245063477120e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.8474141582792388e-04,1.0126431735202601e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0038514464001435e-03,1.0127629415057087e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0233323289164382e-03,1.0128838200314996e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0431912601818526e-03,1.0130058189006903e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0634355766636436e-03,1.0131289479923078e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0840727572015854e-03,1.0132532172616870e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1051104257708655e-03,1.0133786367408262e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1265563542986153e-03,1.0135052165387151e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1484184655350697e-03,1.0136329668416661e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1707048359804787e-03,1.0137618979136405e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1934236988687848e-03,1.0138920200965742e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2165834472092367e-03,1.0140233438106849e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2401926368869941e-03,1.0141558795547820e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2642599898239333e-03,1.0142896379065700e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2887943972007742e-03,1.0144246295229382e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3138049227417409e-03,1.0145608651402538e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3393008060629665e-03,1.0146983555746345e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3652914660858754e-03,1.0148371117222261e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3917865045168091e-03,1.0149771445594642e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.4187957093941684e-03,1.0151184651433312e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.4463290587044160e-03,1.0152610846116006e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.4743967240682125e-03,1.0154050141830750e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5030090744981336e-03,1.0155502651578197e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5321766802292613e-03,1.0156968489173750e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5619103166241593e-03,1.0158447769249699e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5922209681535841e-03,1.0159940607257167e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.6231198324544850e-03,1.0161447119468039e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.6546183244667283e-03,1.0162967422976643e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.6867280806501111e-03,1.0164501635701506e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.7194609632832077e-03,1.0166049876386798e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.7528290648456406e-03,1.0167612264603763e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.7868447124853963e-03,1.0169188920752028e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.8215204725728241e-03,1.0170779966060701e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.8568691553430376e-03,1.0172385522589398e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.8929038196283628e-03,1.0174005713229139e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.9296377776826792e-03,1.0175640661703009e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.9670846000993240e-03,1.0177290492566757e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.0052581208244960e-03,1.0178955331209227e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.0441724422678867e-03,1.0180635303852581e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.0838419405125449e-03,1.0182330537552375e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.1242812706258082e-03,1.0184041160197512e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.1655053720733160e-03,1.0185767300509909e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.2075294742380795e-03,1.0187509088044147e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.2503691020466627e-03,1.0189266653186682e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.2940400817045392e-03,1.0191040127155191e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.3385585465427556e-03,1.0192829641997376e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.3839409429780539e-03,1.0194635330589796e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.4302040365886454e-03,1.0196457326636439e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.4773649183079316e-03,1.0198295764666945e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.5254410107383514e-03,1.0200150780034811e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.5744500745878431e-03,1.0202022508915136e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.6244102152311239e-03,1.0203911088302342e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.6753398893983732e-03,1.0205816656007451e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.7272579119936727e-03,1.0207739350655276e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.7801834630457817e-03,1.0209679311681177e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.8341360947937979e-03,1.0211636679327736e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.8891357389103241e-03,1.0213611594640939e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.9452027138648093e-03,1.0215604199466291e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.0023577324297798e-03,1.0217614636444403e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.0606219093327466e-03,1.0219643049006504e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.1200167690565816e-03,1.0221689581369449e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.1805642537913264e-03,1.0223754378530485e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.2422867315402247e-03,1.0225837586261723e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.3052070043831676e-03,1.0227939351104163e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.3693483169003921e-03,1.0230059820361446e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.4347343647597598e-03,1.0232199142093219e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.5013893034705752e-03,1.0234357465108121e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.5693377573073714e-03,1.0236534938956370e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.6386048284068172e-03,1.0238731713922000e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.7092161060411784e-03,1.0240947941014633e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.7811976760717442e-03,1.0243183771960847e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.8545761305856987e-03,1.0245439359195188e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.9293785777200193e-03,1.0247714855850591e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.0056326516759904e-03,1.0250010415748503e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.0833665229281250e-03,1.0252326193388399e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.1626089086311000e-03,1.0254662343936936e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.2433890832287713e-03,1.0257019023216529e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.3257368892689416e-03,1.0259396387693442e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.4096827484281309e-03,1.0261794594465361e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.4952576727501680e-03,1.0264213801248467e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.5824932761029894e-03,1.0266654166363836e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.6714217858576969e-03,1.0269115848723449e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.7620760547942972e-03,1.0271599007815437e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.8544895732384689e-03,1.0274103803688854e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.9486964814338674e-03,1.0276630396937794e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.0447315821545288e-03,1.0279178948684855e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.1426303535620022e-03,1.0281749620563974e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.2424289623120698e-03,1.0284342574702594e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.3441642769156894e-03,1.0286957973703141e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.4478738813593741e-03,1.0289595980623771e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.5535960889897280e-03,1.0292256758958473e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.6613699566675987e-03,1.0294940472616330e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.7712352991967364e-03,1.0297647285900067e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.8832327040326008e-03,1.0300377363483799e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.9974035462765215e-03,1.0303130870390012e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.1137900039608698e-03,1.0305907971965669e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.2324350736308529e-03,1.0308708833857474e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.3533825862286892e-03,1.0311533621986300e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.4766772232860382e-03,1.0314382502520676e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.6023645334306290e-03,1.0317255641849412e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.7304909492133195e-03,1.0320153206553182e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.8611038042615344e-03,1.0323075363375267e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.9942513507657914e-03,1.0326022279191194e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.1299827773053564e-03,1.0328994120977419e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.2683482270200460e-03,1.0331991055778917e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.4093988161344606e-03,1.0335013250675751e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.5531866528418777e-03,1.0338060872748456e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.6997648565545074e-03,1.0341134089042345e+00,200,paper_eq_46_47
0.45,5.500000000000002,7.8491875775273494e-03,1.0344233066530608e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.0015100168628808e-03,1.0347357972076232e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.1567884469039408e-03,1.0350508972392589e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.3150802320223881e-03,1.0353686234002799e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.4764438498111262e-03,1.0356889923197659e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.6409389126875184e-03,1.0360120205992134e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.8086261899158226e-03,1.0363377248080234e+00,200,paper_eq_46_47
0.45,5.500000000000002,8.9795676300572710e-03,1.0366661214788273e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.1538263838555206e-03,1.0369972271026047e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.3314668275665275e-03,1.0373310581235922e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.5125545867408706e-03,1.0376676309339214e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.6971565604678407e-03,1.0380069618679457e+00,200,paper_eq_46_47
0.45,5.500000000000002,9.8853409460898638e-03,1.0383490671961582e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0077177264396600e-02,1.0386939631186132e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0272736385307936e-02,1.0390416657576831e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0472090554055411e-02,1.0393921911499437e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0675313417871693e-02,1.0397455552369277e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.0882480053198017e-02,1.0401017738543272e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1093666993419616e-02,1.0404608627191902e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1308952257139362e-02,1.0408228374143942e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1528415377000140e-02,1.0411877133695575e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1752137429066462e-02,1.0415555058372319e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.1980201062776400e-02,1.0419262298629228e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2212690531474647e-02,1.0422999002470750e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2449691723538167e-02,1.0426765314966733e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2691292194105861e-02,1.0430561377635164e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.2937581197423980e-02,1.0434387327655243e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3188649719819253e-02,1.0438243296866008e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3444590513311868e-02,1.0442129410496059e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3705498129880783e-02,1.0446045785558657e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.3971468956393970e-02,1.0449992528833623e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.4242601250216534e-02,1.0453969734343129e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.4518995175509843e-02,1.0457977480212035e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.4800752840235097e-02,1.0462015824785884e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5087978333874924e-02,1.0466084801860127e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5380777765887154e-02,1.0470184414853592e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5679259304904682e-02,1.0474314629737145e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.5983533218696121e-02,1.0478475366506077e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.6293711914901931e-02,1.0482666488961481e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.6609909982561070e-02,1.0486887792543129e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.6932244234443516e-02,1.0491138989934210e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.7260833750204319e-02,1.0495419694137544e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.7595799920375070e-02,1.0499729398704496e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.7937266491209115e-02,1.0504067454782484e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.8285359610397022e-02,1.0508433044635559e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.8640207873669188e-02,1.0512825151286291e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.9001942372302901e-02,1.0517242523926429e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.9370696741551157e-02,1.0521683638750523e+00,200,paper_eq_46_47
0.45,5.500000000000002,1.9746607210011560e-02,1.0526146654880308e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.0129812649953036e-02,1.0530629365070523e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.0520454628619317e-02,1.0535129140918351e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.0918677460527994e-02,1.0539642872340322e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.1324628260784521e-02,1.0544166901131966e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.1738456999430788e-02,1.0548696948487370e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.2160316556848442e-02,1.0553228036427971e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.2590362780237339e-02,1.0557754403171500e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.3028754541190050e-02,1.0562269412563634e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.3475653794383620e-02,1.0566765457794101e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.3931225637410385e-02,1.0571233859726288e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.4395638371769789e-02,1.0575664760282126e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.4869063565043901e-02,1.0580047011441311e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.5351676114279367e-02,1.0584368060533740e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.5843654310599633e-02,1.0588613832624005e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.6345179905070754e-02,1.0592768610905534e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.6856438175845567e-02,1.0596814916136272e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.7377617996610832e-02,1.0600733386256072e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.7908911906362674e-02,1.0604502657425354e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.8450516180536078e-02,1.0608099247813347e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.9002630903514761e-02,1.0611497445539464e+00,200,paper_eq_46_47
0.45,5.500000000000002,2.9565460042548165e-02,1.0614669202231704e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.0139211523102893e-02,1.0617584033709278e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.0724097305676427e-02,1.0620208929321371e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.1320333464101520e-02,1.0622508271478763e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.1928140265370157e-02,1.0624443766899252e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.2547742251006512e-02,1.0625974391050477e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.3179368320019276e-02,1.0627056347214876e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.3823251813463504e-02,1.0627643041521253e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.4479630600643622e-02,1.0627685075186060e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.5148747166989278e-02,1.0627130255086541e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.5830848703636488e-02,1.0625923623647680e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.6526187198747291e-02,1.0624007508868276e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.7235019530601446e-02,1.0621321595138915e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.7957607562494812e-02,1.0617803015319862e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.8694218239479217e-02,1.0613386464351102e+00,200,paper_eq_46_47
0.45,5.500000000000002,3.9445123686979756e-02,1.0608004334463004e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.0210601311325846e-02,1.0601586871847644e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.0990933902233226e-02,1.0594062354439191e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.1786409737274564e-02,1.0585357290241399e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.2597322688377806e-02,1.0575396635432350e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.3423972330390880e-02,1.0564104031275459e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.4266664051753390e-02,1.0551402058672641e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.5125709167315987e-02,1.0537212509013956e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.6001425033349176e-02,1.0521456669809555e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.6894135164783905e-02,1.0504055623436965e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.7804169354727435e-02,1.0484930557200964e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.8731863796298520e-02,1.0464003082786242e+00,200,paper_eq_46_47
0.45,5.500000000000002,4.9677561206826884e-02,1.0441195563086110e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.0641610954463026e-02,1.0416431444314136e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.1624369187244966e-02,1.0389635591250834e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.2626198964669690e-02,1.0360734623444439e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.3647470391817970e-02,1.0329657250173283e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.4688560756081708e-02,1.0296334601987394e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.5749854666545230e-02,1.0260700556677598e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.6831744196070864e-02,1.0222692057571332e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.7934629026142083e-02,1.0182249422123972e+00,200,paper_eq_46_47
0.45,5.500000000000002,5.9058916594517528e-02,1.0139316638861999e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.0205022245750348e-02,1.0093841650837940e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.1373369384628576e-02,1.0045776623875406e+00,200,paper_eq_46_47
0.45,5.500000000000002,6.2564389632593156e-02,9.9950781980137393e-01,200,paper_eq_46_47
0.45,5.500000000000002,6.3778522987191541e-02,9.9417077207045224e-01,200,paper_eq_46_47
0.45,5.500000000000002,6.5016217984625480e-02,9.8856314604637840e-01,200,paper_eq_46_47
0.45,5.500000000000002,6.6277931865453443e-02,9.8268207998433166e-01,200,paper_eq_46_47
0.45,5.500000000000002,6.7564130743508574e-02,9.7652524067492974e-01,200,paper_eq_46_47
0.45,5.500000000000002,6.8875289778094748e-02,9.7009083833051946e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.0211893349523963e-02,9.6337763916265418e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.1574435238061007e-02,9.5638497560459335e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.2963418806339914e-02,9.4911275414961616e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.4379357185320877e-02,9.4156146079255298e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.5822773463855769e-02,9.3373216407814863e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.7294200881932340e-02,9.2562651577547206e-01,200,paper_eq_46_47
0.45,5.500000000000002,7.8794183027668677e-02,9.1724674921251215e-01,200,paper_eq_46_47
0.45,5.500000000000002,8.0323274038130388e-02,9.0859567531921059e-01,200,paper_eq_46_47
0.45,5.500000000000002,8.1882038804045001e-02,8.9967667644040783e-01,200,paper_eq_46_47
0.45,5.500000000000002,8.3471053178489060e-02,8.9049369799244105e-01,200,paper_eq_46_47
0.45,5.500000000000002,8.5090904189624977e-02,8.8105123804835561e-01,200,paper_eq_46_47
0.45,5.500000000000002,8.6742190257566382e-02,8.7135433494684533e-01,200,paper_eq_46_47
0.45,5.500000000000002,8.8425521415451916e-02,8.6140855302908337e-01,200,paper_eq_46_47
0.45,5.500000000000002,9.0141519534808992e-02,8.5121996661550936e-01,200,paper_eq_46_47
0.45,5.500000000000002,9.1890818555291673e-02,8.4079514234139563e-01,200,paper_eq_46_47
0.45,5.500000000000002,9.3674064718876168e-02,8.3014111997566731e-01,200,paper_eq_46_47
0.45,5.500000000000002,9.5491916808601418e-02,8.1926539185192193e-01,200,paper_eq_46_47
0.45,5.500000000000002,9.7345046391942816e-02,8.0817588104401161e-01,200,paper_eq_46_47
0.45,5.500000000000002,9.9234138068908725e-02,7.9688091842084829e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.0115988972495166e-01,7.8538921871640188e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.0312301278878754e-01,7.7370985575112061e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.0512423249521803e-01,7.6185223694037507e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.0716428815305357e-01,7.4982607722395800e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.0924393341823539e-01,7.3764137254831874e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.1136393657225811e-01,7.2530837303004037e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.1352508080599515e-01,7.1283755592521059e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.1572816450903245e-01,7.0023959852482798e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.1797400156461631e-01,6.8752535109127577e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.2026342165032625e-01,6.7470580994526497e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.2259727054458161e-01,6.6179209080656709e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.2497641043909684e-01,6.4879540248534973e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.2740172025740018e-01,6.3572702101408918e-01,200,paper_eq_46_47
0.45,5.500000000000002,1.2987409597953362e-01,6.2259826430291454e-01,200,paper_eq_46_47
