case,case_name,resolution,configured_dp,time,k,r_inner,r_outer,population,effective_volume,analytic_volume,pressure_mean,radius_mean,flux_in,flux_out,fv_rate,current_rate,correction_rate,lap_correction
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,7,0.04375,0.05,374.0,0.000374003,0.000172829,825.35,0.0488622,0.293831,35.2418,-93443.0,476.636,-93919.6,-13820300.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,0,0.0,0.00625,1.0,1.00002e-06,1.02265e-06,869.883,4.5655e-15,0.0,0.00171449,-1714.46,-1316.5,-397.968,-58561.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,1,0.00625,0.0125,6.0,6.00012e-06,7.15858e-06,864.743,0.0100001,0.00171449,0.0107377,-1503.84,-811.112,-692.724,-101934.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,2,0.0125,0.01875,20.0,2.00004e-05,1.94304e-05,860.387,0.0154136,0.0107377,0.0168555,-305.883,-490.049,184.166,27100.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,3,0.01875,0.025,54.0,5.40013e-05,3.78382e-05,856.101,0.023047,0.0168555,0.0230434,-114.588,-506.477,391.889,57666.5
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,4,0.025,0.03125,42.0,4.20011e-05,6.23819e-05,853.311,0.02951,0.0230434,0.0957733,-1731.62,-828.38,-903.243,-132912.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,846.885,0.035105,0.0957733,0.160554,-506.086,-630.008,123.922,18235.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,6,0.0375,0.04375,114.0,0.000114002,0.000129877,837.613,0.0420404,0.160554,0.293831,-1169.08,-170.987,-998.094,-146870.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00140759,7,0.04375,0.05,374.0,0.000374003,0.000172829,825.35,0.0488622,0.293831,35.2418,-93442.9,476.636,-93919.6,-13820300.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,0,0.0,0.00625,1.0,1.00002e-06,1.02265e-06,839.391,5.28299e-15,0.0,0.00142537,-1425.34,-1105.58,-319.768,-47053.9
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,1,0.00625,0.0125,6.0,6.00013e-06,7.15858e-06,835.118,0.0100001,0.00142537,0.00917016,-1290.77,-665.709,-625.061,-91977.7
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,2,0.0125,0.01875,20.0,2.00005e-05,1.94304e-05,831.398,0.0154136,0.00917016,0.0145536,-269.167,-336.559,67.3923,9916.78
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,3,0.01875,0.025,54.0,5.40015e-05,3.78382e-05,827.697,0.0230471,0.0145536,0.0127842,32.7659,-199.461,232.227,34172.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,4,0.025,0.03125,42.0,4.20011e-05,6.23819e-05,826.149,0.0295101,0.0127842,0.0375062,-588.602,-427.392,-161.21,-23722.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,823.633,0.035105,0.0375062,0.00533418,251.338,-541.62,792.958,116684.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,6,0.0375,0.04375,114.0,0.000114002,0.000129877,823.325,0.0420404,0.00533418,0.394119,-3410.34,-972.666,-2437.68,-358704.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,7,0.04375,0.05,374.0,0.000374004,0.000172829,806.877,0.0488622,0.394119,34.453,-91065.6,590.283,-91655.9,-13487200.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,0,0.0,0.00625,1.0,1.00002e-06,1.02265e-06,839.391,6.04769e-15,0.0,0.00142537,-1425.34,-1105.58,-319.764,-47053.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,1,0.00625,0.0125,6.0,6.00014e-06,7.15858e-06,835.118,0.0100001,0.00142537,0.00917016,-1290.77,-665.708,-625.058,-91977.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,2,0.0125,0.01875,20.0,2.00005e-05,1.94304e-05,831.398,0.0154136,0.00917016,0.0145536,-269.167,-336.559,67.3924,9916.8
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,3,0.01875,0.025,54.0,5.40016e-05,3.78382e-05,827.697,0.0230471,0.0145536,0.0127842,32.7661,-199.46,232.226,34172.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,4,0.025,0.03125,42.0,4.20012e-05,6.23819e-05,826.149,0.0295101,0.0127842,0.0375062,-588.601,-427.391,-161.21,-23722.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,823.633,0.035105,0.0375062,0.0053342,251.337,-541.619,792.956,116683.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,6,0.0375,0.04375,114.0,0.000114002,0.000129877,823.325,0.0420404,0.0053342,0.394119,-3410.34,-972.664,-2437.67,-358704.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00150813,7,0.04375,0.05,374.0,0.000374004,0.000172829,806.877,0.0488622,0.394119,34.453,-91065.5,590.283,-91655.8,-13487200.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,0,0.0,0.00625,1.0,1.00002e-06,1.02265e-06,806.603,6.6401e-15,0.0,0.000774251,-774.232,-542.921,-231.311,-34037.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,1,0.00625,0.0125,6.0,6.00016e-06,7.15858e-06,804.282,0.0100001,0.000774251,0.00453176,-626.235,-248.801,-377.433,-55539.3
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,2,0.0125,0.01875,20.0,2.00006e-05,1.94304e-05,802.443,0.0154136,0.00453176,0.0047974,-13.2816,-6.98572,-6.29587,-926.438
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,3,0.01875,0.025,54.0,5.40017e-05,3.78382e-05,801.223,0.0230471,0.0047974,-0.0070507,219.403,124.951,94.4515,13898.5
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,4,0.025,0.03125,42.0,4.20013e-05,6.23819e-05,802.077,0.0295101,-0.0070507,-0.0206811,324.523,-120.894,445.417,65543.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,803.465,0.035105,-0.0206811,-0.135458,896.671,-543.901,1440.57,211980.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,6,0.0375,0.04375,114.0,0.000114002,0.000129877,811.287,0.0420404,-0.135458,0.51795,-5731.55,-1781.55,-3950.0,-581243.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,7,0.04375,0.05,374.0,0.000374004,0.000172829,789.671,0.0488622,0.51795,33.7183,-88770.1,730.546,-89500.6,-13170000.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,806.603,7.27583e-15,0.0,0.000774249,-774.229,-542.921,-231.308,-34037.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,1,0.00625,0.0125,6.0,6.00017e-06,7.15858e-06,804.282,0.0100001,0.000774249,0.00453176,-626.234,-248.801,-377.432,-55539.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,2,0.0125,0.01875,20.0,2.00006e-05,1.94304e-05,802.443,0.0154136,0.00453176,0.0047974,-13.2816,-6.98562,-6.29596,-926.451
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,3,0.01875,0.025,54.0,5.40018e-05,3.78382e-05,801.223,0.0230471,0.0047974,-0.0070507,219.402,124.952,94.4503,13898.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,4,0.025,0.03125,42.0,4.20014e-05,6.23819e-05,802.077,0.0295101,-0.0070507,-0.0206811,324.522,-120.893,445.415,65542.8
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,803.465,0.0351051,-0.0206811,-0.135458,896.672,-543.899,1440.57,211980.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,6,0.0375,0.04375,114.0,0.000114002,0.000129877,811.287,0.0420404,-0.135458,0.51795,-5731.55,-1781.55,-3950.0,-581243.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00160867,7,0.04375,0.05,374.0,0.000374004,0.000172829,789.671,0.0488622,0.51795,33.7183,-88770.0,730.545,-89500.6,-13170000.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,773.56,7.21002e-15,0.0,-0.000211389,211.383,327.967,-116.584,-17155.3
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,1,0.00625,0.0125,6.0,6.00018e-06,7.15858e-06,774.194,0.0100002,-0.000211389,-0.00277038,426.485,391.664,34.821,5123.91
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,2,0.0125,0.01875,20.0,2.00006e-05,1.94304e-05,775.318,0.0154136,-0.00277038,-0.0110229,412.611,453.274,-40.6623,-5983.46
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,3,0.01875,0.025,54.0,5.40019e-05,3.78382e-05,778.12,0.0230471,-0.0110229,-0.0332365,411.35,432.301,-20.9511,-3082.95
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,4,0.025,0.03125,42.0,4.20014e-05,6.23819e-05,782.145,0.0295101,-0.0332365,-0.07471,987.429,75.8046,911.625,134146.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,787.157,0.0351051,-0.07471,-0.258355,1434.68,-642.039,2076.72,305590.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,6,0.0375,0.04375,114.0,0.000114002,0.000129877,802.077,0.0420404,-0.258355,0.672458,-8164.87,-2602.68,-5562.19,-818477.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,7,0.04375,0.05,374.0,0.000374004,0.000172829,774.012,0.0488623,0.672458,33.0497,-86569.2,910.742,-87479.9,-12872700.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,773.56,7.15815e-15,0.0,-0.000211389,211.382,327.966,-116.584,-17155.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,1,0.00625,0.0125,6.0,6.0002e-06,7.15858e-06,774.194,0.0100002,-0.000211389,-0.00277038,426.484,391.664,34.8205,5123.84
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,2,0.0125,0.01875,20.0,2.00007e-05,1.94304e-05,775.318,0.0154137,-0.00277038,-0.0110229,412.611,453.273,-40.6628,-5983.53
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,3,0.01875,0.025,54.0,5.40019e-05,3.78382e-05,778.12,0.0230471,-0.0110229,-0.0332365,411.349,432.302,-20.9528,-3083.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,4,0.025,0.03125,42.0,4.20015e-05,6.23819e-05,782.145,0.0295102,-0.0332365,-0.0747099,987.427,75.8063,911.621,134145.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,787.157,0.0351051,-0.0747099,-0.258355,1434.69,-642.037,2076.72,305590.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,6,0.0375,0.04375,114.0,0.000114002,0.000129877,802.077,0.0420404,-0.258355,0.672458,-8164.87,-2602.68,-5562.19,-818477.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00170921,7,0.04375,0.05,374.0,0.000374005,0.000172829,774.012,0.0488623,0.672458,33.0497,-86569.1,910.741,-87479.9,-12872700.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,742.909,7.44467e-15,0.0,-0.00143681,1436.76,1402.56,34.2091,5033.87
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,1,0.00625,0.0125,6.0,6.00021e-06,7.15858e-06,747.216,0.0100002,-0.00143681,-0.0117971,1726.65,1164.03,562.621,82789.8
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,2,0.0125,0.01875,20.0,2.00007e-05,1.94304e-05,752.002,0.0154137,-0.0117971,-0.0303749,928.86,973.304,-44.4443,-6539.98
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,3,0.01875,0.025,54.0,5.4002e-05,3.78382e-05,759.725,0.0230471,-0.0303749,-0.0613879,574.292,686.763,-112.471,-16550.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,4,0.025,0.03125,42.0,4.20015e-05,6.23819e-05,767.159,0.0295102,-0.0613879,-0.120267,1401.83,156.729,1245.1,183217.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,775.227,0.0351051,-0.120267,-0.360449,1876.36,-832.349,2708.71,398587.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,6,0.0375,0.04375,114.0,0.000114002,0.000129877,796.043,0.0420404,-0.360449,0.862228,-10725.0,-3436.04,-7288.98,-1072570.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,7,0.04375,0.05,374.0,0.000374005,0.000172829,760.058,0.0488623,0.862228,32.4539,-84468.6,1140.99,-85609.6,-12597500.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,0,0.0,0.00625,1.0,1.00004e-06,1.02265e-06,742.909,7.92077e-15,0.0,-0.00143681,1436.76,1402.55,34.2056,5033.36
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,1,0.00625,0.0125,6.0,6.00022e-06,7.15858e-06,747.216,0.0100002,-0.00143681,-0.0117971,1726.65,1164.03,562.62,82789.5
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,752.002,0.0154137,-0.0117971,-0.030375,928.859,973.304,-44.4451,-6540.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,3,0.01875,0.025,54.0,5.40021e-05,3.78382e-05,759.725,0.0230471,-0.030375,-0.0613878,574.291,686.764,-112.473,-16550.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,4,0.025,0.03125,42.0,4.20016e-05,6.23819e-05,767.159,0.0295102,-0.0613878,-0.120267,1401.83,156.731,1245.1,183216.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,775.227,0.0351052,-0.120267,-0.36045,1876.37,-832.347,2708.72,398588.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,6,0.0375,0.04375,114.0,0.000114002,0.000129877,796.043,0.0420404,-0.36045,0.862227,-10725.0,-3436.04,-7288.98,-1072570.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00180975,7,0.04375,0.05,374.0,0.000374005,0.000172829,760.058,0.0488623,0.862227,32.4539,-84468.6,1140.99,-85609.6,-12597400.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,0,0.0,0.00625,1.0,1.00004e-06,1.02265e-06,717.57,7.24851e-15,0.0,-0.00275347,2753.37,2530.57,222.801,32785.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,1,0.00625,0.0125,6.0,6.00023e-06,7.15858e-06,725.824,0.0100002,-0.00275347,-0.0212183,3077.36,1946.46,1130.9,166412.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,734.432,0.0154137,-0.0212183,-0.0499573,1436.89,1466.86,-29.9669,-4409.64
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,3,0.01875,0.025,54.0,5.40021e-05,3.78382e-05,747.134,0.0230472,-0.0499573,-0.0865633,677.862,855.771,-177.908,-26179.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,4,0.025,0.03125,42.0,4.20016e-05,6.23819e-05,757.616,0.0295102,-0.0865633,-0.153374,1590.67,125.608,1465.06,215584.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,767.906,0.0351052,-0.153374,-0.439906,2238.46,-1103.28,3341.74,491737.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,6,0.0375,0.04375,114.0,0.000114002,0.000129877,793.31,0.0420404,-0.439906,1.08912,-13412.2,-4278.23,-9133.97,-1344060.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,7,0.04375,0.05,374.0,0.000374005,0.000172829,747.856,0.0488623,1.08912,31.9329,-82468.8,1427.56,-83896.4,-12345400.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,0,0.0,0.00625,1.0,1.00004e-06,1.02265e-06,717.57,7.01362e-15,0.0,-0.00275347,2753.36,2530.57,222.795,32784.3
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,1,0.00625,0.0125,6.0,6.00024e-06,7.15858e-06,725.824,0.0100002,-0.00275347,-0.0212183,3077.36,1946.46,1130.9,166412.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,734.432,0.0154137,-0.0212183,-0.0499573,1436.89,1466.86,-29.9676,-4409.74
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,3,0.01875,0.025,54.0,5.40021e-05,3.78382e-05,747.134,0.0230472,-0.0499573,-0.0865632,677.86,855.771,-177.911,-26179.6
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,4,0.025,0.03125,42.0,4.20016e-05,6.23819e-05,757.616,0.0295102,-0.0865632,-0.153374,1590.67,125.611,1465.06,215584.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,767.906,0.0351052,-0.153374,-0.439907,2238.47,-1103.28,3341.75,491738.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,6,0.0375,0.04375,114.0,0.000114002,0.000129877,793.31,0.0420404,-0.439907,1.08911,-13412.2,-4278.23,-9133.96,-1344060.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00191029,7,0.04375,0.05,374.0,0.000374005,0.000172829,747.856,0.0488623,1.08911,31.9329,-82468.8,1427.56,-83896.4,-12345400.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,0,0.0,0.00625,1.0,1.00004e-06,1.02265e-06,700.317,7.65684e-15,0.0,-0.003982,3981.84,3539.45,442.394,65098.3
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,1,0.00625,0.0125,6.0,6.00024e-06,7.15858e-06,712.254,0.0100002,-0.003982,-0.0295247,4256.95,2605.98,1650.97,242940.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,724.232,0.0154137,-0.0295247,-0.0662093,1834.16,1845.53,-11.3769,-1674.11
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,3,0.01875,0.025,54.0,5.40022e-05,3.78382e-05,741.066,0.0230472,-0.0662093,-0.104003,699.847,914.771,-214.924,-31626.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,4,0.025,0.03125,42.0,4.20016e-05,6.23819e-05,753.66,0.0295102,-0.104003,-0.171002,1595.16,-4.71324,1599.87,235421.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,765.132,0.0351052,-0.171002,-0.496384,2541.97,-1437.39,3979.36,585562.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,6,0.0375,0.04375,114.0,0.000114002,0.000129877,793.798,0.0420404,-0.496384,1.35222,-16215.5,-5124.32,-11091.2,-1632070.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,7,0.04375,0.05,374.0,0.000374005,0.000172829,737.363,0.0488623,1.35222,31.4848,-80567.3,1772.4,-82339.7,-12116300.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,0,0.0,0.00625,1.0,1.00004e-06,1.02265e-06,700.317,8.31081e-15,0.0,-0.003982,3981.83,3539.44,442.388,65097.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,1,0.00625,0.0125,6.0,6.00025e-06,7.15858e-06,712.254,0.0100003,-0.003982,-0.0295247,4256.95,2605.98,1650.97,242940.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00201083,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,724.232,0.0154137,-0.0295247,-0.0662094,1834.16,1845.53,-11.3768,-1674.1
